"cID","SNP","PUBMEDID","Study","Disease_Trait","Initial_Sample_Size","Replication_Sample_Size","Region","Chr","Chr_pos","Reported_Gene","Mapped_gene","Upstream_gene_id","Downstream_gene_id","Strongest_SNP","SNPs","Snp_id_current","Context","Intergenic","Risk_Allele_Frequency","p_value","Pvalue_mog","p_value_text","OR_or_beta_text","OR_or_beta","CI_95","Platform","CNV","tID","Date_Added_to_Catalog","continuous_trait","GWS","tID","trait","match_available","jd_code","lab_available","lab_name","good_match"
14623,"rs2941740",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (hip)","19,195 European individuals","NR","6q25.1",6,152009638,"ESR1","ESR1",NULL,NULL,"rs2941740-G","rs2941740",2941740,"nearGene-5",0,0.43,2E-10,9.69897,"",.07,0.07,"[0.05-0.09] s.d. increase","Affymetrix & Illumina [2,543,686](imputed)","N",410,"2009-10-16",1,1,58,"Bone mineral density (hip)",1,743,NULL,NULL,NULL
14624,"rs11995824",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (hip)","19,195 European individuals","NR","8q24.12",8,120012700,"TNFRSF11B","TNFRSF11B - COLEC10",4982,10584,"rs11995824-G","rs11995824",11995824,"Intergenic",1,0.55,7E-9,8.1549,"",.07,0.07,"[0.05-0.09] s.d. decrease","Affymetrix & Illumina [2,543,686](imputed)","N",410,"2009-10-16",1,1,58,"Bone mineral density (hip)",1,743,NULL,NULL,NULL
15590,"rs7524102",19079262,"New sequence variants associated with bone mineral density.","Bone mineral density (hip)","6,865 individuals","8,510 individuals","1p36.12",1,22698447,"Intergenic","MIR4418 - ZBTB40",100616433,9923,"rs7524102-A","rs7524102",7524102,"Intergenic",1,0.82,1E-16,16,"",.15,0.15,"[0.11-0.18] s.d. decrease","Illumina [305,051]","N",410,"2009-01-16",1,1,58,"Bone mineral density (hip)",1,743,NULL,NULL,NULL
15591,"rs1038304",19079262,"New sequence variants associated with bone mineral density.","Bone mineral density (hip)","6,865 individuals","8,510 individuals","6q25.1",6,151933175,"ESR1","CCDC170",NULL,NULL,"rs1038304-G","rs1038304",1038304,"intron",0,0.47,4E-10,9.39794,"",.08,0.08,"[0.06-0.11] s.d. decrease","Illumina [305,051]","N",410,"2009-01-16",1,1,58,"Bone mineral density (hip)",1,743,NULL,NULL,NULL
15593,"rs1513670",19079262,"New sequence variants associated with bone mineral density.","Bone mineral density (hip)","6,865 individuals","8,510 individuals","17q21.31",17,41807331,"SOST","WHSC1L2P - SOST",100128016,50964,"rs1513670-A","rs1513670",1513670,"Intergenic",1,0.37,2E-8,7.69897,"",.08,0.08,"[0.05-0.10] s.d. decrease","Illumina [305,051]","N",410,"2009-01-16",1,1,58,"Bone mineral density (hip)",1,743,NULL,NULL,NULL
16268,"rs7524102",18445777,"Multiple genetic loci for bone mineral density and fractures.","Bone mineral density (hip)","5,861 individuals","7,925 individuals","1p36.12",1,22698447,"ZBTB40","MIR4418 - ZBTB40",100616433,9923,"rs7524102-A","rs7524102",7524102,"Intergenic",1,0.82,5E-16,15.301,"",.15,0.15,"[0.11-0.19] s.d. decrease","Illumina[301,019]","N",410,"2008-11-25",1,1,58,"Bone mineral density (hip)",1,743,NULL,NULL,NULL
16269,"rs1038304",18445777,"Multiple genetic loci for bone mineral density and fractures.","Bone mineral density (hip)","5,861 individuals","7,925 individuals","6q25.1",6,151933175,"ESR1","CCDC170",NULL,NULL,"rs1038304-G","rs1038304",1038304,"intron",0,0.47,5E-9,8.30103,"",.08,0.08,"[0.06-0.11] s.d. decrease","Illumina[301,019]","N",410,"2008-11-25",1,1,58,"Bone mineral density (hip)",1,743,NULL,NULL,NULL
16270,"rs6993813",18445777,"Multiple genetic loci for bone mineral density and fractures.","Bone mineral density (hip)","5,861 individuals","7,925 individuals","8q24.12",8,120052238,"OPG","TNFRSF11B - COLEC10",4982,10584,"rs6993813-C","rs6993813",6993813,"Intergenic",1,0.50,3E-11,10.5229,"",.09,0.09,"[0.07-0.12] s.d. decrease","Illumina[301,019]","N",410,"2008-11-25",1,1,58,"Bone mineral density (hip)",1,743,NULL,NULL,NULL
16271,"rs9594738",18445777,"Multiple genetic loci for bone mineral density and fractures.","Bone mineral density (hip)","5,861 individuals","7,925 individuals","13q14.11",13,42952145,"RANKL","FABP3P2 - TNFSF11",56677,8600,"rs9594738-T","rs9594738",9594738,"Intergenic",1,0.56,2E-8,7.69897,"",.10,0.10,"[0.06-0.13] s.d. decrease","Illumina[301,019]","N",410,"2008-11-25",1,1,58,"Bone mineral density (hip)",1,743,NULL,NULL,NULL
14625,"rs1430742",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (spine)","19,195 European individuals","NR","1p31.3",1,68635075,"GPR177","WLS;GNG12-AS1",NULL,NULL,"rs1430742-C","rs1430742",1430742,"intron;intron",0,0.21,3E-13,12.5229,"",.11,0.11,"[0.07-0.14] s.d. increase","Affymetrix & Illumina [2,543,686](imputed)","N",412,"2009-10-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
14626,"rs1524058",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (spine)","19,195 European individuals","NR","7p14.1",7,38136277,"STARD3NL","EPDR1 - STARD3NL",54749,83930,"rs1524058-T","rs1524058",1524058,"Intergenic",1,0.40,1E-9,9,"",.07,0.07,"[0.05-0.09] s.d. decrease","Affymetrix & Illumina [2,543,686](imputed)","N",412,"2009-10-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
14627,"rs4729260",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (spine)","19,195 European individuals","NR","7q21.3",7,96117918,"FLJ42280","C7orf76",NULL,NULL,"rs4729260-G","rs4729260",4729260,"intron",0,0.32,2E-10,9.69897,"",.08,0.08,"[0.05-0.11] s.d. decrease","Affymetrix & Illumina [2,543,686](imputed)","N",412,"2009-10-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
14628,"rs16921914",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (spine)","19,195 European individuals","NR","11p13",11,31210771,"DCDC5","LOC100508736",NULL,NULL,"rs16921914-A","rs16921914",16921914,"intron",0,0.27,2E-9,8.69897,"",.08,0.08,"[0.05-0.11] s.d. increase","Affymetrix & Illumina [2,543,686](imputed)","N",412,"2009-10-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
14629,"rs10048146",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (spine)","19,195 European individuals","NR","16q24.1",16,86710660,"FOXL1","FOXL1 - RPL39P30",2300,100271519,"rs10048146-G","rs10048146",10048146,"Intergenic",1,0.19,2E-8,7.69897,"",.09,0.09,"[0.06-0.12] s.d. decrease","Affymetrix & Illumina [2,543,686](imputed)","N",412,"2009-10-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
14630,"rs9303521",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (spine)","19,195 European individuals","NR","17q21.31",17,43805194,"CRHR1","CRHR1",NULL,NULL,"rs9303521-T","rs9303521",9303521,NULL,0,0.46,1E-8,8,"",.07,0.07,"[0.05-0.09] s.d. decrease","Affymetrix & Illumina [2,543,686](imputed)","N",412,"2009-10-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
14631,"rs11898505",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (spine)","19,195 European individuals","NR","2p16.2",2,54684557,"SPTBN1","SPTBN1",NULL,NULL,"rs11898505-A","rs11898505",11898505,"intron",0,0.34,2E-8,7.69897,"",.07,0.07,"[0.05-0.09] s.d. increase","Affymetrix & Illumina [2,543,686](imputed)","N",412,"2009-10-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
14632,"rs1471403",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (spine)","19,195 European individuals","NR","4q22.1",4,88775243,"MEPE","MEPE - SPP1",56955,6696,"rs1471403-T","rs1471403",1471403,"Intergenic",1,0.34,2E-8,7.69897,"",.07,0.07,"[0.05-0.09] s.d. increase","Affymetrix & Illumina [2,543,686](imputed)","N",412,"2009-10-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
14634,"rs7524102",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (spine)","19,195 European individuals","NR","1p36.12",1,22698447,"ZBTB40","MIR4418 - ZBTB40",100616433,9923,"rs7524102-G","rs7524102",7524102,"Intergenic",1,0.17,3E-10,9.52288,"",.09,0.09,"[0.06-0.12] s.d. increase","Affymetrix & Illumina [2,543,686](imputed)","N",412,"2009-10-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
14635,"rs2504063",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (spine)","19,195 European individuals","NR","6q25.1",6,152090707,"ESR1","ESR1",NULL,NULL,"rs2504063-A","rs2504063",2504063,"intron",0,0.40,6E-11,10.2218,"",.08,0.08,"[0.06-0.10] s.d. decrease","Affymetrix & Illumina [2,543,686](imputed)","N",412,"2009-10-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
14636,"rs2062377",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (spine)","19,195 European individuals","NR","8q24.12",8,120007420,"TNFRSF11B","TNFRSF11B - COLEC10",4982,10584,"rs2062377-T","rs2062377",2062377,"Intergenic",1,0.44,4E-16,15.3979,"",.09,0.09,"[0.07-0.11] s.d. increase","Affymetrix & Illumina [2,543,686](imputed)","N",412,"2009-10-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
14637,"rs599083",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (spine)","19,195 European individuals","NR","11q13.2",11,68192346,"LRP5","LRP5",NULL,NULL,"rs599083-G","rs599083",599083,"intron",0,0.31,5E-8,7.30103,"",.07,0.07,"[0.05-0.09] s.d. decrease","Affymetrix & Illumina [2,543,686](imputed)","N",412,"2009-10-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
14638,"rs2016266",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (spine)","19,195 European individuals","NR","12q13.13",12,53727955,"SP7","SP7",NULL,NULL,"rs2016266-G","rs2016266",2016266,"intron",0,0.32,1E-8,8,"",.07,0.07,"[0.05-0.09] s.d. increase","Affymetrix & Illumina [2,543,686](imputed)","N",412,"2009-10-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
14639,"rs9533090",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (spine)","19,195 European individuals","NR","13q14.11",13,42951449,"AKAP11","FABP3P2 - TNFSF11",56677,8600,"rs9533090-T","rs9533090",9533090,"Intergenic",1,0.50,5E-25,24.301,"",.12,0.12,"[0.10-0.14] s.d. decrease","Affymetrix & Illumina [2,543,686](imputed)","N",412,"2009-10-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
14640,"rs884205",19801982,"Twenty bone-mineral-density loci identified by large-scale meta-analysis of genome-wide association studies.","Bone mineral density (spine)","19,195 European individuals","NR","18q21.33",18,60054857,"TNFRSF11A","TNFRSF11A",NULL,NULL,"rs884205-A","rs884205",884205,"UTR-3",0,0.27,9E-9,8.04576,"",.08,0.08,"[0.05-0.11] s.d. decrease","Affymetrix & Illumina [2,543,686](imputed)","N",412,"2009-10-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
15598,"rs9594759",19079262,"New sequence variants associated with bone mineral density.","Bone mineral density (spine)","6,865 individuals","8,510 individuals","13q14.11",13,43032593,"RANKL","FABP3P2 - TNFSF11",56677,8600,"rs9594759-T","rs9594759",9594759,"Intergenic",1,0.62,2E-17,16.699,"",.12,0.12,"[0.09-0.15] s.d. decrease","Illumina [305,051]","N",412,"2009-01-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
15601,"rs6696981",19079262,"New sequence variants associated with bone mineral density.","Bone mineral density (spine)","6,865 individuals","8,510 individuals","1p36.12",1,22702858,"Intergenic","MIR4418 - ZBTB40",100616433,9923,"rs6696981-G","rs6696981",6696981,"Intergenic",1,0.86,2E-8,7.69897,"",.12,0.12,"[0.08-0.16] s.d. decrease","Illumina [305,051]","N",412,"2009-01-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
15603,"rs6929137",19079262,"New sequence variants associated with bone mineral density.","Bone mineral density (spine)","6,865 individuals","8,510 individuals","6q25.1",6,151936677,"C6orf97, ESR1","CCDC170",NULL,NULL,"rs6929137-A","rs6929137",6929137,"missense",0,0.30,2E-10,9.69897,"",.10,0.10,"[0.07-0.13] s.d. decrease","Illumina [305,051]","N",412,"2009-01-16",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
16274,"rs7524102",18445777,"Multiple genetic loci for bone mineral density and fractures.","Bone mineral density (spine)","5,861 individuals","7,925 individuals","1p36.12",1,22698447,"ZBTB40","MIR4418 - ZBTB40",100616433,9923,"rs7524102-A","rs7524102",7524102,"Intergenic",1,0.82,9E-9,8.04576,"",.11,0.11,"[0.07-0.15] s.d. decrease","Illumina[301,019]","N",412,"2008-11-25",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
16276,"rs4870044",18445777,"Multiple genetic loci for bone mineral density and fractures.","Bone mineral density (spine)","5,861 individuals","7,925 individuals","6q25.1",6,151901409,"ESR1","CCDC170",NULL,NULL,"rs4870044-T","rs4870044",4870044,"intron",0,0.28,2E-11,10.699,"",.11,0.11,"[0.08-0.14] s.d. decrease","Illumina[301,019]","N",412,"2008-11-25",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
16277,"rs6469804",18445777,"Multiple genetic loci for bone mineral density and fractures.","Bone mineral density (spine)","5,861 individuals","7,925 individuals","8q24.12",8,120044829,"OPG","TNFRSF11B - COLEC10",4982,10584,"rs6469804-A","rs6469804",6469804,"Intergenic",1,0.51,7E-15,14.1549,"",.12,0.12,"[0.09-0.15] s.d. decrease","Illumina[301,019]","N",412,"2008-11-25",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
16278,"rs9594759",18445777,"Multiple genetic loci for bone mineral density and fractures.","Bone mineral density (spine)","5,861 individuals","7,925 individuals","13q14.11",13,43032593,"RANKL","FABP3P2 - TNFSF11",56677,8600,"rs9594759-T","rs9594759",9594759,"Intergenic",1,0.62,2E-21,20.699,"",.17,0.17,"[0.14-0.21] s.d. decrease","Illumina[301,019]","N",412,"2008-11-25",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
16280,"rs1038304",18445777,"Multiple genetic loci for bone mineral density and fractures.","Bone mineral density (spine)","5,861 individuals","7,925 individuals","6q25.1",6,151933175,"ESR1, C6orf97","CCDC170",NULL,NULL,"rs1038304-G","rs1038304",1038304,"intron",0,0.47,4E-11,10.3979,"",.10,0.10,"[0.07-0.13] s.d. decrease","Illumina[301,019]","N",412,"2008-11-25",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
16281,"rs1999805",18445777,"Multiple genetic loci for bone mineral density and fractures.","Bone mineral density (spine)","5,861 individuals","7,925 individuals","6q25.1",6,152068364,"ESR1, C6orf97","ESR1",NULL,NULL,"rs1999805-C","rs1999805",1999805,"intron",0,0.44,2E-8,7.69897,"",.09,0.09,"[0.06-0.12] s.d. decrease","Illumina[301,019]","N",412,"2008-11-25",1,1,59,"Bone mineral density (spine)",1,743,NULL,NULL,NULL
534,"rs1832007",24097068,"Discovery and refinement of loci associated with lipid levels.","Triglycerides","94,595 European ancestry individuals","93,982 European ancestry individuals","10p15.1",10,5254847,"AKR1C4","AKR1C4",NULL,NULL,"rs1832007-G","rs1832007",1832007,"intron",0,0.18,2E-12,11.699,"",.03,0.03,"[NR] mg/dL decrease","NR (Imputed)","N",2613,"2014-05-12",1,1,114,"Triglycerides",1,272.12,NULL,NULL,NULL
535,"rs2131925",24097068,"Discovery and refinement of loci associated with lipid levels.","Triglycerides","94,595 European ancestry individuals","93,982 European ancestry individuals","1p31.3",1,63025942,"ANGPTL3","DOCK7",NULL,NULL,"rs2131925-G","rs2131925",2131925,"intron",0,0.34,3E-74,73.5229,"",.07,0.07,"[NR] mg/dL decrease","NR (Imputed)","N",2613,"2014-05-12",1,1,114,"Triglycerides",1,272.12,NULL,NULL,NULL
536,"rs964184",24097068,"Discovery and refinement of loci associated with lipid levels.","Triglycerides","94,595 European ancestry individuals","93,982 European ancestry individuals","11q23.3",11,116648917,"APOA1","ZNF259",NULL,NULL,"rs964184-C","rs964184",964184,"nearGene-3",0,0.84,7E-224,223.155,"",.23,0.23,"[NR] mg/dL decrease","NR (Imputed)","N",2613,"2014-05-12",1,1,114,"Triglycerides",1,272.12,NULL,NULL,NULL
537,"rs2412710",24097068,"Discovery and refinement of loci associated with lipid levels.","Triglycerides","94,595 European ancestry individuals","93,982 European ancestry individuals","15q15.1",15,42683787,"CAPN3","CAPN3",NULL,NULL,"rs2412710-A","rs2412710",2412710,"intron",0,0.04,2E-11,10.699,"",.10,0.10,"[NR] mg/dL increase","NR (Imputed)","N",2613,"2014-05-12",1,1,114,"Triglycerides",1,272.12,NULL,NULL,NULL
538,"rs3764261",24097068,"Discovery and refinement of loci associated with lipid levels.","Triglycerides","94,595 European ancestry individuals","93,982 European ancestry individuals","16q13",16,56993324,"CETP","HERPUD1 - CETP",9709,1071,"rs3764261-A","rs3764261",3764261,"Intergenic",1,0.32,2E-25,24.699,"",.04,0.04,"[NR] mg/dL decrease","NR (Imputed)","N",2613,"2014-05-12",1,1,114,"Triglycerides",1,272.12,NULL,NULL,NULL
539,"rs10401969",24097068,"Discovery and refinement of loci associated with lipid levels.","Triglycerides","94,595 European ancestry individuals","93,982 European ancestry individuals","19p13.11",19,19407718,"CILP2","SUGP1",NULL,NULL,"rs10401969-C","rs10401969",10401969,"intron",0,0.09,1E-69,69,"",.12,0.12,"[NR] mg/dL decrease","NR (Imputed)","N",2613,"2014-05-12",1,1,114,"Triglycerides",1,272.12,NULL,NULL,NULL
541,"rs2068888",24097068,"Discovery and refinement of loci associated with lipid levels.","Triglycerides","94,595 European ancestry individuals","93,982 European ancestry individuals","10q23.33",10,94839642,"CYP26A1","CYP26A1 - RPL17P34",1592,643863,"rs2068888-A","rs2068888",2068888,"Intergenic",1,0.45,2E-11,10.699,"",.02,0.02,"[NR] mg/dL decrease","NR (Imputed)","N",2613,"2014-05-12",1,1,114,"Triglycerides",1,272.12,NULL,NULL,NULL
