SNP	pheno	maf	PheWAS_MAF_W	prev	table	minN	jd_string	PheWAS_OR	PheWAS_P	logit_OR	logit_p-val	fisher_OR	fisher_pval	exact_OR	exact_p-val	pval_norm	bayes factor
exm1124179	pheno_571.8	1.91E-02	0.01908	2.34E-02	"[[22451, 833, 5], [511, 38, 8]]"	54	Liver abscess and sequelae of chronic liver disease	2.72	2.69E-12	2.73	2.22E-12	2.76	3.66E-10	2.76	2.40E-10	1.16E-12	nan
exm1124179	pheno_571.5	1.91E-02	0.01908	4.08E-02	"[[22451, 833, 5], [921, 61, 10]]"	81	Other chronic nonalcoholic liver disease	2.27	3.20E-12	2.28	2.78E-12	2.31	2.09E-10	2.31	9.58E-11	1.21E-12	nan
exm1124179	pheno_571.81	1.91E-02	0.01908	1.55E-02	"[[22451, 833, 5], [337, 23, 7]]"	37	Portal hypertension	2.83	1.21E-09	2.84	1.10E-09	2.88	6.68E-08	2.88	3.93E-08	6.39E-10	nan
exm1124179	pheno_571	1.91E-02	0.01908	4.98E-02	"[[22451, 833, 5], [1143, 67, 10]]"	87	Chronic liver disease and cirrhosis	1.98	1.74E-09	1.98	1.67E-09	2.01	2.82E-08	2.01	1.18E-08	8.08E-10	177689.28
exm1124179	pheno_530.2	1.91E-02	0.01908	1.88E-02	"[[18499, 696, 9], [338, 25, 5]]"	35	Esophageal bleeding (varices/hemorrhage)	2.61	4.43E-08	2.59	5.27E-08	2.64	1.64E-06	2.64	6.50E-07	3.43E-08	3862.65
exm1124193	pheno_531.1	4.00E-03	0.004003	3.53E-03	"[[28280, 224], [94, 7]]"	7	Hemorrhage from gastrointestinal ulcer	9.48	2.10E-08	9.46	1.91E-08	9.4	1.85E-05	9.4	5.78E-06	2.16E-08	74.49
exm1124516	pheno_420.22	2.20E-03	0.002203	3.52E-03	"[[27032, 113], [91, 5]]"	5	Chronic pericarditis	13.18	4.18E-08	13.16	4.20E-08	13.14	6.25E-05	13.14	1.64E-05	5.75E-08	30.07
exm1124581	pheno_071	1.19E-03	0.001194	5.01E-03	"[[24393, 57, 1], [118, 5, 0]]"	5	Human immunodeficiency virus [HIV] disease	17.21	1.11E-09	17.54	8.62E-10	17.18	1.81E-05	17.18	4.24E-06	2.36E-09	36.97
exm1125014	pheno_339	2.35E-03	0.002352	7.84E-04	"[[27730, 117, 4], [20, 1, 1]]"	3	Other headache syndromes	16.32	9.96E-08	16.64	7.95E-08	32.53	1.46E-04	32.53	2.32E-05	1.80E-08	10.17
exm1127406	pheno_571.6	1.18E-03	0.001181	1.01E-02	"[[23185, 46, 0], [232, 6, 0]]"	6	Primary biliary cirrhosis	12.34	1.23E-08	12.25	1.28E-08	12.88	1.45E-05	12.88	4.04E-06	6.31E-09	54.74
exm112779	pheno_526.41	3.26E-03	0.003263	2.36E-03	"[[27340, 168, 3], [61, 3, 1]]"	5	"Temporomandibular joint disorder, unspecified"	10.25	6.28E-08	9.74	9.80E-08	12.61	7.02E-05	12.61	1.86E-05	6.46E-08	30.31
exm1127996	pheno_220	3.38E-03	0.003381	6.74E-03	"[[12161, 70], [77, 6]]"	6	Benign neoplasm of ovary	12.92	7.08E-09	0	0.00E+00	13.54	1.17E-05	13.54	3.13E-06	4.29E-09	55.72
exm1130553	pheno_697	2.59E-03	0.002584	1.11E-02	"[[25008, 126], [272, 10]]"	10	Sarcoidosis	6.8	1.11E-08	7.15	4.11E-09	7.3	3.00E-06	7.3	1.11E-06	3.02E-09	251.83
exm1130553	pheno_575.1	2.59E-03	0.002584	8.59E-03	"[[27113, 135], [229, 8]]"	8	Cholangitis	7.18	1.13E-07	7.16	1.06E-07	7.02	3.55E-05	7.02	1.31E-05	1.58E-07	80.41
exm1134114	pheno_790.8	1.60E-03	0.001598	4.64E-03	"[[25875, 78], [116, 5]]"	5	Elevated C-reactive protein (CRP)	14.93	1.11E-08	14.46	1.53E-08	14.3	4.31E-05	14.3	1.09E-05	2.34E-08	31.95
exm113805	pheno_502	3.10E-03	0.003095	1.76E-02	"[[20117, 111, 2], [354, 7, 2]]"	11	Postinflammatory pulmonary fibrosis	5.28	5.36E-08	5.21	6.33E-08	5.4	1.54E-05	5.4	6.62E-06	1.13E-07	177.15
exm1144019	pheno_614.1	1.83E-03	0.001833	5.76E-03	"[[14265, 55], [78, 5]]"	5	"Pelvic peritoneal adhesions, female (postoperative) (postinfection)"	17.19	3.71E-09	0	0.00E+00	16.63	2.40E-05	16.63	5.74E-06	7.07E-09	33.57
exm1144074	pheno_367.9	1.03E-03	0.001026	1.02E-02	"[[27315, 51], [277, 6]]"	6	Blindness and low vision	11.72	2.49E-08	11.94	1.51E-08	11.6	2.55E-05	11.6	7.47E-06	2.38E-08	49.02
exm1145890	pheno_733.4	1.04E-03	0.001043	7.41E-03	"[[25246, 48], [184, 5]]"	5	Aseptic necrosis of bone	14.22	2.60E-08	13.49	4.93E-08	14.29	4.58E-05	14.29	1.19E-05	3.18E-08	30.85
exm1146241	pheno_686.3	2.71E-03	0.002708	1.02E-03	"[[24447, 137], [21, 4]]"	4	Pilonidal cyst	33.49	5.40E-10	33.03	6.09E-10	33.99	1.19E-05	33.99	1.91E-06	2.68E-10	20.76
exm1147252	pheno_642.1	2.43E-03	0.002428	6.86E-03	"[[15092, 77], [98, 6]]"	6	Preeclampsia and eclampsia	13.96	3.53E-09	0	0.00E+00	12	2.13E-05	12	6.00E-06	1.54E-08	50.96
exm1149181	pheno_642.1	2.18E-03	0.002181	6.86E-03	"[[15059, 67], [98, 6]]"	6	Preeclampsia and eclampsia	16.28	5.66E-10	0	0.00E+00	13.76	1.03E-05	13.76	2.73E-06	2.87E-09	57.93
exm1150507	pheno_441	1.04E-03	0.001043	6.77E-03	"[[24000, 51], [159, 5]]"	5	Vascular insufficiency of intestine	14.94	1.40E-08	14.76	1.58E-08	14.8	3.87E-05	14.8	9.85E-06	2.06E-08	31.82
exm1150507	pheno_550.3	1.04E-03	0.001043	7.70E-04	"[[25886, 53], [18, 2]]"	2	Femoral hernia	76.83	3.08E-08	72.55	3.68E-08	54.27	8.17E-04	54.27	9.72E-05	3.04E-07	4.54
exm1153299	pheno_446.6	2.81E-03	0.002809	1.45E-03	"[[23919, 129], [31, 4]]"	4	Polyarteritis nodosa	22.52	8.64E-09	22.97	6.30E-09	23.92	4.08E-05	23.92	7.78E-06	5.99E-09	19.42
exm115552	pheno_054	1.10E-03	0.001098	8.15E-03	"[[24290, 49], [196, 5]]"	5	Herpes simplex	13.18	6.66E-08	13.37	6.11E-08	12.65	8.01E-05	12.65	2.20E-05	1.24E-07	27.9
exm1157929	pheno_411.41	1.35E-03	0.001345	2.54E-03	"[[21935, 53], [53, 3]]"	3	Aneurysm and dissection of heart	27.03	9.64E-08	25.6	1.22E-07	23.43	3.91E-04	23.43	7.46E-05	4.02E-07	9.17
exm1160128	pheno_368.3	5.12E-03	0.005113	8.43E-04	"[[26988, 262, 3], [19, 4, 0]]"	4	Anisometropia	16.5	2.95E-08	16.22	2.96E-08	19.27	8.37E-05	19.27	1.76E-05	3.24E-08	18.54
exm1161045	pheno_696.41	1.29E-01	0.1292	1.23E-02	"[[18091, 5306, 399], [181, 97, 17]]"	131	Psoriasis vulgaris	2.02	2.67E-10	1.93	4.54E-11	1.94	6.15E-10	1.94	2.24E-10	2.06E-11	3305927.21
exm1161045	pheno_696.4	1.29E-01	0.1292	1.61E-02	"[[18091, 5306, 399], [247, 125, 17]]"	159	Psoriasis	1.84	8.00E-10	1.74	7.30E-10	1.75	4.80E-09	1.75	2.10E-09	3.43E-10	1088612.23
exm1161045	pheno_696	1.29E-01	0.1292	1.67E-02	"[[18091, 5306, 399], [259, 127, 17]]"	161	Psoriasis and related disorders	1.76	9.82E-09	1.69	3.71E-09	1.7	1.69E-08	1.7	8.65E-09	1.78E-09	415863.63
exm1161676	pheno_374.2	1.72E-03	0.001719	1.09E-03	"[[25284, 87], [25, 3]]"	3	Lagophthalmos	32.54	2.37E-08	33.67	1.54E-08	34.87	1.32E-04	34.87	2.05E-05	1.92E-08	9.87
exm1165508	pheno_697	2.23E-03	0.002226	1.11E-02	"[[25064, 108, 1], [275, 9, 0]]"	9	Sarcoidosis	6.62	4.79E-08	6.86	2.48E-08	7.35	8.20E-06	7.35	3.00E-06	1.29E-08	154.22
exm1165508	pheno_642.1	2.23E-03	0.002226	6.86E-03	"[[15093, 69, 0], [99, 5, 0]]"	5	Preeclampsia and eclampsia	13.9	6.11E-08	0	0.00E+00	10.8	1.54E-04	10.8	4.50E-05	5.13E-07	25.05
exm1169144	pheno_874	3.35E-03	0.003347	1.90E-03	"[[26033, 171], [44, 6]]"	6	Complication of amputation stump	19.16	2.96E-11	19.16	2.80E-11	20.76	1.07E-06	20.76	2.26E-07	9.92E-12	80.68
exm1170353	pheno_110.12	2.43E-03	0.002432	4.03E-03	"[[25495, 115], [97, 5]]"	5	Althete's foot	12.86	7.99E-08	12.26	1.11E-07	11.43	1.18E-04	11.43	3.32E-05	2.70E-07	26.57
exm1171782	pheno_642.1	2.70E-03	0.002701	6.86E-03	"[[15070, 83], [98, 6]]"	6	Preeclampsia and eclampsia	11.82	3.16E-08	0	0.00E+00	11.12	3.19E-05	11.12	9.31E-06	3.85E-08	47.08
exm1173113	pheno_378.1	1.94E-03	0.001934	1.00E-02	"[[25713, 96], [252, 9]]"	9	Strabismus (not specified as paralytic)	8.64	9.36E-09	8.33	1.91E-08	9.57	1.15E-06	9.57	3.71E-07	2.23E-10	250.6
exm1174428	pheno_571.6	2.38E-03	0.002382	1.01E-02	"[[23087, 112], [229, 8]]"	8	Primary biliary cirrhosis	7.19	1.31E-07	6.86	2.41E-07	7.2	3.09E-05	7.2	1.13E-05	1.25E-07	82.67
exm1176384	pheno_642.1	2.40E-03	0.002399	6.86E-03	"[[15057, 70], [99, 6]]"	6	Preeclampsia and eclampsia	15.1	1.50E-09	0	0.00E+00	13.04	1.37E-05	13.04	3.74E-06	5.63E-09	55.15
exm1177565	pheno_751.11	4.04E-03	0.004036	2.18E-03	"[[15030, 111, 1], [29, 4, 0]]"	4	Congenital anomalies of female genital organs	25.72	9.18E-09	0	0.00E+00	17.23	1.26E-04	17.23	2.83E-05	9.28E-08	17.64
exm1177994	pheno_642.1	1.45E-03	0.001453	6.86E-03	"[[15093, 47], [100, 5]]"	5	Preeclampsia and eclampsia	18.6	3.71E-09	0	0.00E+00	16.06	2.83E-05	16.06	6.95E-06	1.10E-08	32.64
exm117887	pheno_389.2	1.21E-03	0.001211	1.65E-02	"[[25838, 50, 2], [426, 9, 0]]"	9	Conductive hearing loss	7.76	3.79E-08	7.43	1.21E-07	10.01	9.40E-07	10.01	3.08E-07	2.14E-10	242.03
exm1179874	pheno_642.1	2.21E-03	0.00221	6.86E-03	"[[15081, 67], [98, 6]]"	6	Preeclampsia and eclampsia	16.7	4.10E-10	0	0.00E+00	13.78	1.02E-05	13.78	2.71E-06	2.82E-09	58.02
exm1180284	pheno_474.1	1.90E-03	0.0019	1.48E-03	"[[20859, 83], [28, 3]]"	3	Acute tonsillitis	32.2	5.03E-08	31.73	5.80E-08	26.93	2.75E-04	26.93	4.85E-05	1.67E-07	9.34
exm1180599	pheno_165	3.32E-01	0.3322	4.35E-02	"[[12577, 12299, 3077], [483, 611, 178]]"	967	Cancer within the respiratory system	1.25	7.80E-08	1.26	6.80E-08	1.24	2.11E-07	1.24	1.07E-07	8.63E-08	208793.21
exm1180599	pheno_165.1	3.32E-01	0.3322	4.28E-02	"[[12577, 12299, 3077], [475, 600, 176]]"	952	Cancer of bronchus; lung	1.26	8.22E-08	1.26	7.07E-08	1.25	2.13E-07	1.25	1.08E-07	8.71E-08	205070.19
exm1181642	pheno_297.2	2.36E-03	0.002355	2.83E-03	"[[20319, 91], [54, 4]]"	4	Suicide or self-inflicted injury	16.72	1.27E-07	16.2	1.80E-07	16.54	1.53E-04	16.54	3.51E-05	1.72E-07	16.89
exm1181796	pheno_686.3	1.19E-03	0.001194	1.02E-03	"[[24529, 56], [23, 2]]"	2	Pilonidal cyst	68.68	1.27E-07	58.93	2.78E-07	38.09	1.58E-03	38.09	2.24E-04	2.49E-06	4.42
exm1184280	pheno_519.2	1.06E-03	0.001056	2.13E-03	"[[24069, 45], [51, 3]]"	3	Respiratory complications	33.97	1.18E-08	34.2	1.07E-08	31.46	1.70E-04	31.46	2.81E-05	3.48E-08	9.85
exm1187096	pheno_870.5	1.01E-03	0.001009	2.25E-03	"[[26158, 48], [56, 3]]"	3	Open wound of lip and mouth	29.96	2.84E-08	29.9	2.77E-08	29.19	2.08E-04	29.19	3.56E-05	6.12E-08	9.74
exm1188984	pheno_575.1	1.03E-03	0.001029	8.59E-03	"[[27218, 51], [231, 6]]"	6	Cholangitis	14.06	1.69E-09	14.05	1.55E-09	13.86	9.65E-06	13.86	2.59E-06	2.34E-09	59.09
exm1188984	pheno_157	1.03E-03	0.001029	8.60E-03	"[[25215, 49], [215, 5]]"	5	Pancreatic cancer	12.7	1.09E-07	11.8	2.66E-07	11.97	1.03E-04	11.97	2.90E-05	2.24E-07	26.61
exm1189248	pheno_530.15	3.97E-03	0.003969	2.65E-03	"[[19069, 149], [45, 6]]"	6	Eosinophilic esophagitis	15.39	7.73E-09	15.73	2.93E-09	17.06	3.28E-06	17.06	7.65E-07	1.95E-10	68.4
exm1189673	pheno_358.1	1.08E-03	0.001076	5.10E-03	"[[26663, 52], [132, 5]]"	5	Myasthenia gravis	20.31	3.71E-10	19.97	4.50E-10	19.42	1.09E-05	19.42	2.42E-06	7.40E-10	38.59
exm1189673	pheno_358	1.08E-03	0.001076	5.66E-03	"[[26663, 52], [147, 5]]"	5	Myoneural disorders	18.1	1.44E-09	17.82	1.74E-09	17.44	1.79E-05	17.44	4.20E-06	2.78E-09	36.03
exm1189778	pheno_643	2.05E-03	0.002052	1.77E-03	"[[15139, 63], [24, 3]]"	3	Excessive vomiting in pregnancy	36.81	1.90E-08	0	0.00E+00	30.04	2.11E-04	30.04	3.55E-05	8.89E-08	9.4
exm1190406	pheno_642.1	2.31E-03	0.002326	6.86E-03	"[[15006, 72], [99, 5]]"	5	Preeclampsia and eclampsia	13.37	9.08E-08	0	0.00E+00	10.53	1.83E-04	10.53	5.42E-05	8.47E-07	23.65
exm1190406	pheno_571.6	2.31E-03	0.002326	1.01E-02	"[[22978, 108], [229, 8]]"	8	Primary biliary cirrhosis	7.34	1.00E-07	7.04	1.72E-07	7.43	2.50E-05	7.43	9.02E-06	8.16E-08	87.71
exm119231	pheno_529	2.17E-03	0.002169	3.08E-03	"[[27409, 116], [80, 5]]"	5	Diseases and other conditions of the tongue	14.45	1.47E-08	14.37	1.52E-08	14.77	3.69E-05	14.77	9.12E-06	1.56E-08	32.89
exm1192377	pheno_365.11	1.38E-03	0.001379	1.46E-02	"[[26415, 67], [385, 8]]"	8	Primary open angle glaucoma	9.32	4.32E-08	9.15	2.22E-08	8.19	1.40E-05	8.19	4.92E-06	2.85E-08	99.29
exm1193525	pheno_537.1	2.51E-03	0.002506	1.77E-03	"[[25775, 132], [42, 4]]"	4	Lesions of stomach and duodenum	18.86	4.93E-08	18.19	5.81E-08	18.6	9.92E-05	18.6	2.14E-05	5.67E-08	17.88
exm1193637	pheno_803.3	4.29E-03	0.00429	5.32E-03	"[[25228, 208], [128, 8]]"	8	Fracture of clavicle or scapula	7.54	5.27E-08	7.53	5.41E-08	7.58	2.12E-05	7.58	7.46E-06	5.54E-08	92.94
exm1193931	pheno_327.5	1.45E-03	0.001446	1.11E-03	"[[24285, 63, 1], [24, 3, 0]]"	3	Parasomnia	29.9	7.47E-08	28.85	1.86E-07	44.01	6.12E-05	44.01	8.47E-06	1.05E-09	10.76
exm1193943	pheno_441	5.00E-03	0.004995	6.77E-03	"[[23829, 219, 1], [154, 9, 1]]"	11	Vascular insufficiency of intestine	7.04	3.26E-10	7.06	2.93E-10	7.52	6.37E-07	7.52	2.29E-07	1.57E-10	527.03
exm1193943	pheno_283.1	5.00E-03	0.004995	3.71E-03	"[[18874, 181, 1], [65, 5, 1]]"	7	Autoimmune hemolytic anemias	9.93	3.61E-09	9.65	4.58E-09	10.75	7.54E-06	10.75	2.22E-06	2.43E-09	94.14
exm1194288	pheno_701.5	2.15E-03	0.002153	2.15E-03	"[[26301, 109, 1], [53, 4, 0]]"	4	Abnormal granulation tissue	15.17	9.01E-08	15.03	9.77E-08	17.27	1.17E-04	17.27	2.63E-05	6.53E-08	18.25
exm1196037	pheno_743.4	1.28E-03	0.001278	1.78E-03	"[[22974, 60], [38, 3]]"	3	Stress fracture	29.12	5.94E-08	29.71	3.90E-08	30.23	1.92E-04	30.23	3.21E-05	5.19E-08	9.73
exm1196213	pheno_697	2.62E-03	0.002615	1.11E-02	"[[25028, 130], [273, 10]]"	10	Sarcoidosis	6.72	1.29E-08	6.92	6.95E-09	7.05	3.98E-06	7.05	1.49E-06	5.34E-09	232.1
exm1196213	pheno_575.1	2.62E-03	0.002615	8.59E-03	"[[27140, 137], [229, 8]]"	8	Cholangitis	7.23	9.93E-08	7.06	1.30E-07	6.92	3.89E-05	6.92	1.44E-05	1.90E-07	78.26
exm1197686	pheno_619.3	2.12E-03	0.002122	3.17E-03	"[[14382, 69], [42, 4]]"	4	Noninflammatory disorders of cervix	20.58	2.19E-08	0	0.00E+00	19.85	8.23E-05	19.85	1.75E-05	3.99E-08	17.93
exm1199056	pheno_750.22	1.46E-03	0.001481	1.47E-03	"[[24589, 68], [29, 3]]"	3	"Congenital anomaly of gallbladder, bile ducts, liver, pancreas"	38.88	1.05E-08	35.42	2.17E-08	37.41	1.07E-04	37.41	1.60E-05	9.22E-09	10.07
exm1199091	pheno_580.31	1.60E-03	0.001614	1.12E-02	"[[22189, 68], [245, 7]]"	7	Nephritis and nephropathy in diseases classified elsewhere	9.72	1.84E-08	9.52	2.24E-08	9.32	2.11E-05	9.32	6.86E-06	3.38E-08	69.84
exm1199091	pheno_750.22	1.60E-03	0.001614	1.47E-03	"[[27798, 85], [38, 3]]"	3	"Congenital anomaly of gallbladder, bile ducts, liver, pancreas"	26.83	1.41E-07	25.42	2.11E-07	25.82	2.96E-04	25.82	5.31E-05	1.77E-07	9.43
exm1199819	pheno_724	3.06E-03	0.003061	4.59E-03	"[[24170, 136, 1], [105, 7, 0]]"	7	Other and unspecified disorders of back	10.92	1.15E-09	11.02	8.74E-10	11.33	5.25E-06	11.33	1.51E-06	9.58E-10	103.12
exm1199819	pheno_724.1	3.06E-03	0.003061	8.22E-04	"[[24170, 136, 1], [17, 3, 0]]"	3	Disorders of sacrum	26.58	5.29E-08	26.94	4.77E-08	28.48	2.18E-04	28.48	3.69E-05	6.56E-08	9.79
exm1201371	pheno_575.1	1.48E-03	0.001476	8.59E-03	"[[27036, 73], [229, 6]]"	6	Cholangitis	9.75	1.33E-07	9.85	1.09E-07	9.7	6.22E-05	9.7	1.95E-05	1.58E-07	41.47
exm1202219	pheno_209	1.01E-03	0.001009	1.82E-03	"[[29585, 57], [51, 3]]"	3	Neuroendocrine tumors	30.33	2.55E-08	29.32	3.24E-08	30.53	1.81E-04	30.53	3.01E-05	3.87E-08	9.89
exm1204512	pheno_529	7.30E-03	0.007299	3.08E-03	"[[27135, 388, 2], [77, 8, 0]]"	8	Diseases and other conditions of the tongue	6.91	1.34E-07	6.87	1.42E-07	6.89	3.73E-05	6.89	1.36E-05	1.55E-07	81.57
exm1204723	pheno_780	1.55E-03	0.001547	2.33E-03	"[[29409, 86], [64, 5]]"	5	Hypothermia/Chills	24.96	3.09E-11	25.47	2.02E-11	26.72	2.38E-06	26.72	4.43E-07	9.74E-12	46.38
exm1206135	pheno_735.3	1.09E-03	0.001094	7.42E-03	"[[26294, 54], [192, 5]]"	5	Hallux valgus (Bunion)	13.1	1.14E-07	12.68	1.26E-07	12.68	7.74E-05	12.68	2.12E-05	1.09E-07	28.32
exm1207461	pheno_593.1	8.08E-03	0.008072	8.59E-03	"[[20919, 320, 1], [171, 13, 0]]"	13	Gross hematuria	4.99	3.75E-08	5.01	3.21E-08	4.79	7.96E-06	4.79	3.57E-06	5.14E-08	317.04
exm1208411	pheno_259.1	2.31E-03	0.002304	3.37E-03	"[[25614, 114], [82, 5]]"	5	Nonspecific abnormal results of other endocrine function study	12.44	9.29E-08	13.01	5.12E-08	13.7	5.23E-05	13.7	1.34E-05	3.78E-08	30.92
exm1208970	pheno_157	2.37E-03	0.002371	8.60E-03	"[[25246, 107], [212, 8]]"	8	Pancreatic cancer	9.14	4.49E-09	8.74	1.00E-08	8.9	7.10E-06	8.9	2.35E-06	5.53E-09	123.6
exm1210031	pheno_593.1	1.05E-03	0.001044	8.59E-03	"[[21164, 32], [179, 5]]"	5	Gross hematuria	24.19	2.20E-10	23.06	2.82E-10	18.47	1.56E-05	18.47	3.66E-06	2.87E-09	34.73
exm1210031	pheno_367.1	1.05E-03	0.001044	2.72E-02	"[[27271, 48], [756, 10]]"	10	Myopia	7.58	8.72E-09	7.68	7.53E-09	7.52	3.43E-06	7.52	1.33E-06	7.64E-09	205.36
exm1210044	pheno_593.1	1.08E-03	0.001076	8.59E-03	"[[21206, 34], [179, 5]]"	5	Gross hematuria	21.99	6.64E-10	21.3	6.70E-10	17.42	2.01E-05	17.42	4.84E-06	5.19E-09	33.77
exm1210765	pheno_378.1	1.15E-02	0.01151	1.00E-02	"[[25223, 578, 5], [241, 20, 0]]"	20	Strabismus (not specified as paralytic)	3.77	2.63E-08	3.65	6.47E-08	3.46	4.56E-06	3.46	2.42E-06	7.51E-08	816.93
exm1212566	pheno_281.9	2.17E-03	0.002169	7.09E-03	"[[18983, 74, 0], [130, 6, 0]]"	6	Deficiency anemias	12.13	1.42E-08	11.82	1.65E-08	11.6	2.32E-05	11.6	6.66E-06	1.52E-08	52.12
exm1213606	pheno_255.3	1.77E-03	0.001766	1.17E-03	"[[25632, 93], [27, 3]]"	3	Adrenogenital disorders	36.88	1.13E-08	34.12	1.95E-08	30.62	1.89E-04	30.62	3.12E-05	5.45E-08	9.66
exm1213606	pheno_724.9	1.77E-03	0.001766	1.27E-03	"[[24221, 83], [28, 3]]"	3	Other unspecified back disorders	30.57	4.49E-08	31.51	3.18E-08	31.27	1.78E-04	31.27	2.92E-05	4.52E-08	9.71
exm1214448	pheno_642.1	2.23E-03	0.002225	6.86E-03	"[[15094, 68], [100, 5]]"	5	Preeclampsia and eclampsia	13	1.23E-07	0	0.00E+00	11.1	1.45E-04	11.1	4.19E-05	5.00E-07	24.81
exm121746	pheno_305.21	1.60E-03	0.001598	1.13E-03	"[[20343, 69], [20, 3]]"	3	Anorexia nervosa	64.89	3.64E-10	69.61	2.10E-10	44.22	7.06E-05	44.22	9.78E-06	3.43E-09	10.05
exm1217630	pheno_571.6	1.23E-03	0.001231	1.01E-02	"[[23175, 53], [229, 6]]"	6	Primary biliary cirrhosis	11.19	3.59E-08	10.99	4.17E-08	11.46	2.74E-05	11.46	8.04E-06	2.81E-08	48.3
exm1217917	pheno_446.3	1.38E-03	0.001377	1.83E-03	"[[21276, 50, 0], [40, 3, 0]]"	3	Hypersensitivity angiitis	31.21	2.57E-08	32.26	1.77E-08	30.8	1.71E-04	30.8	2.85E-05	2.97E-08	10.04
exm1220681	pheno_283.2	1.38E-02	0.01377	3.35E-03	"[[18516, 486, 8], [53, 10, 0]]"	10	Non-autoimmune hemolytic anemias	6.14	2.89E-08	6.25	2.08E-08	6.44	8.35E-06	6.44	3.18E-06	2.30E-08	185.82
exm1221478	pheno_283.1	4.05E-03	0.004053	3.71E-03	"[[18910, 147, 0], [64, 7, 0]]"	7	Autoimmune hemolytic anemias	13.6	1.53E-10	14.06	8.35E-11	13.39	1.89E-06	13.39	5.00E-07	8.62E-11	124.26
exm1221478	pheno_283	4.05E-03	0.004053	8.95E-03	"[[18910, 147, 0], [163, 9, 0]]"	9	Acquired hemolytic anemias	6.98	3.96E-08	7.07	2.95E-08	6.94	1.24E-05	6.94	4.64E-06	2.90E-08	137.93
exm1221833	pheno_735.1	4.34E-03	0.004339	2.12E-03	"[[26149, 218, 0], [50, 6, 0]]"	6	Flat foot	14.49	1.04E-09	14.39	1.08E-09	13.64	8.92E-06	13.64	2.30E-06	1.21E-09	64.7
exm1221854	pheno_550.1	1.01E-03	0.001009	2.13E-02	"[[25891, 47], [556, 8]]"	8	Inguinal hernia	9.92	3.12E-08	9.9	2.83E-08	7.93	2.02E-05	7.93	7.40E-06	7.75E-08	84.86
exm1222295	pheno_874	1.62E-03	0.001615	1.90E-03	"[[26130, 76], [46, 4]]"	4	Complication of amputation stump	31.7	1.36E-10	31.61	1.30E-10	29.9	1.65E-05	29.9	2.86E-06	3.55E-10	21.7
exm1223760	pheno_385.5	1.13E-03	0.001127	1.34E-03	"[[26007, 59], [32, 3]]"	3	Tympanosclerosis and middle ear disease related to otitis media	39.9	2.77E-09	38.3	4.13E-09	41.32	7.91E-05	41.32	1.14E-05	3.44E-09	10.3
exm1224152	pheno_694	4.78E-03	0.004777	1.08E-02	"[[25008, 233, 1], [263, 12, 0]]"	12	Dyschromia and Vitiligo	5.07	7.24E-08	4.96	9.32E-08	4.77	1.82E-05	4.77	8.18E-06	1.76E-07	201.81
exm1225195	pheno_293	2.05E-03	0.002052	1.05E-03	"[[27380, 104], [26, 3]]"	3	Symptoms involving head and neck	31.46	2.53E-08	30.23	3.52E-08	30.38	1.94E-04	30.38	3.21E-05	5.91E-08	9.63
exm1226011	pheno_523.32	1.18E-03	0.001177	1.13E-03	"[[27448, 63], [28, 3]]"	3	Chronic periodontitis	42.91	2.27E-09	46.87	6.53E-10	46.68	5.63E-05	46.68	7.60E-06	1.21E-09	10.45
exm122672	pheno_279.2	1.83E-03	0.001833	1.13E-03	"[[27229, 97], [28, 3]]"	3	Autoimmune disease NEC	28.8	6.70E-08	28.54	6.57E-08	30.08	1.98E-04	30.08	3.29E-05	6.03E-08	9.65
exm1238297	pheno_635.2	1.16E-03	0.00116	2.87E-03	"[[15272, 34], [41, 3]]"	3	"Antepartum hemorrhage, abruptio placentae, and placenta previa"	39.76	9.39E-09	0	0.00E+00	32.87	1.60E-04	32.87	2.62E-05	3.56E-08	9.68
exm1238729	pheno_596.5	1.06E-03	0.00106	2.11E-02	"[[26495, 47], [564, 8]]"	8	Functional disorders of bladder	8.7	2.15E-08	8.89	1.74E-08	8	1.90E-05	8	6.93E-06	6.83E-08	86.33
exm1239281	pheno_158	7.05E-03	0.007047	9.42E-03	"[[25013, 337, 4], [228, 12, 1]]"	14	Neoplasm of unspecified nature of digestive system	4.15	1.29E-07	4.19	1.14E-07	4.37	9.83E-06	4.37	4.62E-06	9.44E-08	332.23
exm1239974	pheno_277	1.86E-03	0.001855	8.24E-03	"[[25246, 89, 0], [219, 4, 1]]"	6	Other disorders of metabolism	13.76	5.49E-09	14.92	3.91E-09	7.71	1.97E-04	7.71	6.87E-05	1.80E-06	31.49
exm1240317	pheno_300.3	3.15E-03	0.003145	3.22E-03	"[[20290, 122], [61, 5]]"	5	Obsessive-compulsive disorders	13.99	3.56E-08	14.1	3.48E-08	13.63	5.60E-05	13.63	1.44E-05	5.00E-08	29.99
exm1241620	pheno_642.1	2.79E-03	0.002791	6.86E-03	"[[15034, 88], [98, 7]]"	7	Preeclampsia and eclampsia	15.02	8.30E-11	0	0.00E+00	12.2	4.07E-06	12.2	1.15E-06	8.80E-10	98.88
exm1241620	pheno_697	2.79E-03	0.002791	1.11E-02	"[[24962, 136], [270, 11]]"	11	Sarcoidosis	7.07	1.08E-09	7.36	4.32E-10	7.48	7.88E-07	7.48	2.88E-07	3.32E-10	461.24
