"cID","SNP","PUBMEDID","Study","Disease_Trait","Initial_Sample_Size","Replication_Sample_Size","Region","Chr","Chr_pos","Reported_Gene","Mapped_gene","Upstream_gene_id","Downstream_gene_id","Strongest_SNP","SNPs","Snp_id_current","Context","Intergenic","Risk_Allele_Frequency","p_value","Pvalue_mog","p_value_text","OR_or_beta_text","OR_or_beta","CI_95","Platform","CNV","tID","Date_Added_to_Catalog","continuous_trait","GWS","tID","trait","match_available","jd_code","lab_available","lab_name","good_match"
10547,"rs17119461",21706340,"A unique genome-wide association analysis in extended Utah high-risk pedigrees identifies a novel melanoma risk variant on chromosome arm 10q.","Melanoma","156 European ancestry cases from 34 high-risk pedigrees, 2,150 European ancestry controls","NR","10q25.1",10,107516352,"NR","YWHAZP5 - RPL23AP59",86123,100271618,"rs17119461-?","rs17119461",17119461,"Intergenic",1,0.04,7E-12,11.1549,"",8.40,8.40,"[4.20-17.0]","Illumina [491,227]","N",1450,"2011-07-20",0,1,1281,"Melanoma",1,172.11,NULL,NULL,NULL
2480,"rs17024258",23563607,"Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.","Obesity","93,015 European ancestry overweight individuals, 32,858 European ancestry individuals with class I obesity, 9,889 European ancestry individuals with class II obesity, 2,896 European ancestry individuals with class III obesity, up to 65,840 European ancestry controls","65,332 European ancestry overweight individuals, 22,373 European ancestry individuals with class I obesity, 5,476 European ancestry individuals with class II obesity, 1,162 European ancestry individuals with class III obesity, up to 39,294 European ancestry controls","1p13.3",1,110147321,"GNAT2","GNAT2",NULL,NULL,"rs17024258-T","rs17024258",17024258,"intron",0,0.04,9E-12,11.0458,"(Obesity I)",1.25,1.25,"[NR]","Illumina & Affymetrix [~2.8 millions] (Imputed)","N",1712,"2013-09-12",0,1,1457,"Obesity",1,278.1,NULL,NULL,NULL
6667,"rs13407662",23041239,"Genetic risk factors for ischaemic stroke and its subtypes (the METASTROKE collaboration): a meta-analysis of genome-wide association studies.","Stroke (ischemic)","12,389 European ancestry cases, 62,004 European ancestry controls","1,322 Pakistani ancestry cases, 1,143 Pakistani ancestry controls, 12,025 European ancestry cases, 27,940 European ancestry controls","2p16.2",2,53782559,"Intergenic","MIR4431 - ASB3",100616431,51130,"rs13407662-T","rs13407662",13407662,"Intergenic",1,0.04,5E-8,7.30103,"(SVD)",1.95,1.95,"[1.53-2.48]","Affymetrix & Illumina [NR] (imputed)","N",2516,"2013-01-09",0,1,1755,"Stroke (ischemic)",1,433.11,NULL,NULL,NULL
16081,"rs10994336",18711365,"Collaborative genome-wide association analysis supports a role for ANK3 and CACNA1C in bipolar disorder.","Bipolar disorder","4,387 cases,6,209 controls","NR","10q21.2",10,62179812,"ANK3","ANK3",NULL,NULL,"rs10994336-T","rs10994336",10994336,"intron",0,0.05,9E-9,8.04576,"",1.45,1.45,"[NR]","Affymetrix[1,769,948]imputed","N",291,"2008-11-25",0,1,81,"Bipolar disorder",1,296.1,NULL,NULL,NULL
2800,"rs7651446",23535730,"GWAS meta-analysis and replication identifies three new susceptibility loci for ovarian cancer.","Ovarian cancer","3,769 European ancestry cases, 4,396 European ancestry controls","211 East Asian cases, 972 East Asian controls, 39,674 European ancestry individuals, 106 Malaysian cases, 106 Malaysian controls","3q25.31",3,156406997,"NR","TIPARP",NULL,NULL,"rs7651446-?","rs7651446",7651446,"intron",0,0.05,2E-29,28.699,"(All invasive)",1.44,1.44,"[1.35-1.54]","Illumina [2,508,744] (Imputed)","N",1890,"2013-07-12",0,1,98,"Ovarian cancer",1,184.11,NULL,NULL,NULL
2801,"rs7651446",23535730,"GWAS meta-analysis and replication identifies three new susceptibility loci for ovarian cancer.","Ovarian cancer","3,769 European ancestry cases, 4,396 European ancestry controls","211 East Asian cases, 972 East Asian controls, 39,674 European ancestry individuals, 106 Malaysian cases, 106 Malaysian controls","3q25.31",3,156406997,"NR","TIPARP",NULL,NULL,"rs7651446-?","rs7651446",7651446,"intron",0,0.05,2E-34,33.699,"(Serious invasive)",1.59,1.59,"[1.48-1.71]","Illumina [2,508,744] (Imputed)","N",1891,"2013-07-12",0,1,98,"Ovarian cancer",1,184.11,NULL,NULL,NULL
899,"rs17504622",23974872,"Genome-wide association analysis identifies 13 new risk loci for schizophrenia.","Schizophrenia","5,001 European ancestry cases, 6,243 European ancestry controls, 8,832 cases, 12,067 controls","4,801 European ancestry cases, 4,741 European ancestry controls, 2,612 cases, 15,021 controls, 581 trios","5q33.1",5,152654479,"GRIA1","TRNAC32P - GRIA1",100189508,2890,"rs17504622-T","rs17504622",17504622,"Intergenic",1,0.05,3E-9,8.52288,"",1.24,1.24,"[1.17-1.31]","Affymetrix & Illumina [9,871,789]","N",2392,"2014-03-18",0,1,107,"Schizophrenia",1,295.1,NULL,NULL,NULL
10775,"rs7210100",21602798,"Genome-wide association study of prostate cancer in men of African ancestry identifies a susceptibility locus at 17q21.","Prostate cancer","3,425 African American cases, 3,290 African American controls","1,275 African American cases, 1,695 African American controls, 86 Senegalese cases, 414 Senegalese controls, 271 Ghanaian cases, 968 Ghanaian controls, 246 Barbadian cases, 253 Barbadian controls","17q21.33",17,47436749,"ZNF652","ZNF652",NULL,NULL,"rs7210100-?","rs7210100",7210100,"intron",0,0.05,3E-13,12.5229,"",1.51,1.51,"[1.35-1.69]","Illumina [1,047,1986]","N",2025,"2011-06-03",0,1,177,"Prostate cancer",1,185,NULL,NULL,NULL
8262,"rs1027643",22544364,"A genome-wide association study identifies susceptibility loci for Wilms tumor.","Wilms tumor","757 European ancestry cases, 1,879 European ancestry controls","1,488 European ancestry cases, 3,851 European ancestry controls","5q14.3",5,91893792,"NR","PCBP2P3 - LDHBP3",100131236,100129283,"rs1027643-T","rs1027643",1027643,"Intergenic",1,0.05,5E-10,9.30103,"",1.43,1.43,"[1.18-1.73]","Illumina [599,255]","N",2772,"2012-07-13",0,1,294,"Wilms tumor",1,189.11,NULL,NULL,NULL
14165,"rs13182402",20072603,"Genome-wide association study identifies ALDH7A1 as a novel susceptibility gene for osteoporosis.","Osteoporosis","350 Han Chinese cases, 350 Han Chinese controls","390 Han Chinese cases, 516 Han Chinsese controls","5q23.2",5,125918148,"ALDH7A1","ALDH7A1",NULL,NULL,"rs13182402-G","rs13182402",13182402,"intron",0,0.05,2E-9,8.69897,"",2.25,2.25,"[1.72-2.94]","Affymetrix [281,533]","N",1876,"2010-01-28",0,1,1304,"Osteoporosis",1,743.1,NULL,NULL,NULL
8532,"rs13393577",22452962,"A genome-wide association study identifies a breast cancer risk variant in ERBB4 at 2q34: results from the Seoul Breast Cancer Study.","Breast cancer","2,273 Korean ancestry cases, 2,052 Korean ancestry controls","4,049 Korean ancestry cases, 3,845 Korean ancestry controls","2q34",2,213296863,"ERBB4","ERBB4",NULL,NULL,"rs13393577-T","rs13393577",13393577,"intron",0,0.051,9E-14,13.0458,"",1.53,1.53,"[1.37-1.70]","Affymetrix [555,525]","N",437,"2012-04-28",0,1,85,"Breast cancer",1,174.11,NULL,NULL,NULL
15492,"rs17728338",19169254,"Genome-wide scan reveals association of psoriasis with IL-23 and NF-kappaB pathways.","Psoriasis","1,359 cases, 1,400 controls","5,048 cases, 5,041 controls","5q33.1",5,150478318,"TNIP1","TNIP1 - ANXA6",10318,309,"rs17728338-A","rs17728338",17728338,"Intergenic",1,0.054,1E-20,20,"",1.59,1.59,"[NR]","Perlegen [~2.5 million] (imputed)","N",2116,"2009-02-06",0,1,104,"Psoriasis",1,696.4,NULL,NULL,NULL
6175,"rs12105918",23184150,"Common variation at 2q22.3 (ZEB2) influences the risk of renal cancer.","Renal cell carcinoma","2,215 European ancestry cases, 8,566 European ancestry controls","3,739 European ancestry cases, 8,786 European ancestry controls","2q22.3",2,145208193,"ZEB2","ZEB2",NULL,NULL,"rs12105918-?","rs12105918",12105918,"intron",0,0.056,2E-8,7.69897,"",1.45,1.45,"[1.20-1.75]","Illumina [284,377]","N",2208,"2013-02-06",0,1,66,"Renal cell carcinoma",1,189.11,NULL,NULL,NULL
13276,"rs4821469",20532800,"Candidate genes for non-diabetic ESRD in African Americans: a genome-wide association study using pooled DNA.","End-stage renal disease (non-diabetic)","464 African American cases, 478 African American controls","336 African American cases, 363 African American controls","22q12.3",22,36616445,"MYH9","APOL4 - APOL2",80832,23780,"rs4821469-?","rs4821469",4821469,"Intergenic",1,0.056,2E-19,18.699,"",2.86,2.86,"[2.27-3.57]","Illumina [~550,000] (pooled)","N",791,"2010-07-01",0,1,2114,"End-stage renal disease (non-diabetic)",1,585.32,NULL,NULL,NULL
943,"rs12721025",23989729,"Plasma lipids, genetic variants near APOA1, and the risk of infantile hypertrophic pyloric stenosis.","Infantile hypertrophic pyloric stenosis","1,001 European ancestry cases, 2,371 European ancestry controls","925 European ancestry cases, 1,621 European ancestry controls, 738 other ancestry cases, 697 other ancestry controls","11q23.3",11,116706047,"APOA1","APOA1",NULL,NULL,"rs12721025-A","rs12721025",12721025,"nearGene-3",0,0.0569,2E-10,9.69897,"",1.59,1.59,"[1.38-1.83]","Illumina [9,737,928] (Imputed)","N",1216,"2014-03-21",0,1,889,"Infantile hypertrophic pyloric stenosis",1,750.5,NULL,NULL,NULL
3617,"rs1261117",23894747,"A comprehensive family-based replication study of schizophrenia genes.","Schizophrenia","11,185 European ancestry cases, 10,768 European ancestry controls","1,262 African American ancestry individuals, 2,740 European ancestry individuals, 2,296 Asian ancestry individuals","18q21.2",18,52949657,"TCF4","TCF4",NULL,NULL,"rs1261117-T","rs1261117",1261117,"intron",0,0.06,3E-10,9.52288,"(EA)",1.60,1.60,"[NR]","NR [1,085,772] (Imputed)","N",2394,"2013-05-08",0,1,107,"Schizophrenia",1,295.1,NULL,NULL,NULL
14968,"rs9960767",19571808,"Common variants conferring risk of schizophrenia.","Schizophrenia","2,663 European ancestry cases, 13,498 European ancestry controls","10,282 European ancestry cases, 21,093 European ancestry controls","18q21.2",18,53155002,"TCF4","TCF4",NULL,NULL,"rs9960767-C","rs9960767",9960767,"intron",0,0.06,4E-9,8.39794,"",1.23,1.23,"[NR]","Illumina [314,868]","N",2392,"2009-07-10",0,1,107,"Schizophrenia",1,295.1,NULL,NULL,NULL
13840,"rs17584499",20174558,"A genome-wide association study identifies susceptibility variants for type 2 diabetes in Han Chinese.","Type 2 diabetes","995 Han Chinese cases, 894 Han Chinese controls","1,803 Han Chinese cases, 1,473 Han Chinese controls","9p24.1",9,8879118,"PTPRD","PTPRD",NULL,NULL,"rs17584499-T","rs17584499",17584499,"intron",0,0.06,9E-10,9.04576,"",1.57,1.57,"[1.36-1.82]","Illumina [516,737]","N",2634,"2010-03-17",0,1,356,"Type 2 diabetes",1,250.2,NULL,NULL,NULL
2552,"rs1957894",23563609,"Genome-wide SNP and CNV analysis identifies common and low-frequency variants associated with severe early-onset obesity.","Obesity (early onset extreme)","1,509 European ancestry cases, 5,380 European ancestry controls","971 European ancestry cases, 1,990 European ancestry controls","14q23.1",14,61908111,"PRKCH","PRKCH",NULL,NULL,"rs1957894-T","rs1957894",1957894,"intron",0,0.06,3E-10,9.52288,"",1.50,1.50,"[1.32-1.70]","Affymetrix [~2 million] (Imputed)","N",1720,"2013-10-24",0,1,399,"Obesity (early onset extreme)",1,278.11,NULL,NULL,NULL
13296,"rs11966200",20526339,"Genome-wide association study for vitiligo identifies susceptibility loci at 6q27 and the MHC.","Vitiligo","1,117 Chinese Han cases, 1,429 Chinese Han controls","5,910 Chinese Han cases, 9,916 Chinese Han controls, 713 Chinese Uygur cases, 824 Chinese Uygur controls","6p21.33",6,31837066,"HLA-C,HLA-B","SLC44A4",NULL,NULL,"rs11966200-A","rs11966200",11966200,"intron",0,0.06,1E-48,48,"",1.90,1.90,"[1.74-2.07]","Illumina [493,909]","N",2708,"2010-06-22",0,1,480,"Vitiligo",1,694.1,NULL,NULL,NULL
7666,"rs6025",22672568,"A genome-wide association study of venous thromboembolism identifies risk variants in chromosomes 1q24.2 and 9q.","Venous thromboembolism","1,503 European and other ancestry cases, 1,459 European and other ancestry controls","1,407 cases, 1,418 controls","1q24.2",1,169519049,"F5","F5",NULL,NULL,"rs6025-T","rs6025",6025,NULL,0,0.063,2E-22,21.699,"",3.57,3.57,"[2.76-4.60]","Illumina [~2.5 million] (imputed)","N",2690,"2012-08-15",0,1,205,"Venous thromboembolism",1,452,NULL,NULL,NULL
8656,"rs7705924",22412388,"A genome-wide scan of Ashkenazi Jewish Crohn's disease suggests novel susceptibility loci.","Crohn's disease","737 Ashkenazi Jewish cases, 2,257  Ashkenazi Jewish controls","971 Ashkenazi Jewish cases, 2,124 Ashkenazi Jewish controls","5q21.1",5,101946798,"SLCO6A1","SLCO6A1 - PAM",133482,5066,"rs7705924-G","rs7705924",7705924,"Intergenic",1,0.066,2E-8,7.69897,"",1.48,1.48,"[1.17-1.87]","Affyemtrix & Illumina [1,060,934] (imputed)","N",665,"2012-04-03",0,1,1,"Crohn's disease",1,555.1,NULL,NULL,NULL
2774,"rs3757318",23535729,"Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","6q25.1",6,151914113,"ESR1","CCDC170",NULL,NULL,"rs3757318-A","rs3757318",3757318,"intron",0,0.07,2E-21,20.699,"",1.16,1.16,"[1.12-1.21]","Illumina & Affymetrix [~2.6 million] (Imputed)","N",437,"2013-09-12",0,1,85,"Breast cancer",1,174.11,NULL,NULL,NULL
2791,"rs2943559",23535729,"Large-scale genotyping identifies 41 new loci associated with breast cancer risk.","Breast cancer","10,052 European ancestry cases, 12,575 European ancestry controls","45,290 European ancestry cases, 41,880 European ancestry controls","8q21.11",8,76417937,"HNF4G","HIGD1AP6 - HNF4G",100874436,3174,"rs2943559-G","rs2943559",2943559,"Intergenic",1,0.07,6E-15,14.2218,"",1.13,1.13,"[1.09-1.17","Illumina & Affymetrix [~2.6 million] (Imputed)","N",437,"2013-09-12",0,1,85,"Breast cancer",1,174.11,NULL,NULL,NULL
2806,"rs11782652",23535730,"GWAS meta-analysis and replication identifies three new susceptibility loci for ovarian cancer.","Ovarian cancer","3,769 European ancestry cases, 4,396 European ancestry controls","211 East Asian cases, 972 East Asian controls, 39,674 European ancestry individuals, 106 Malaysian cases, 106 Malaysian controls","8q21.13",8,82653644,"CHMP4C, FABP5, PMP2, FABP4, FABP12, IMPA1, SLC10A5, ZFAND1, SNX16","CHMP4C",NULL,NULL,"rs11782652-A","rs11782652",11782652,"intron",0,0.07,6E-9,8.22185,"(All invasive)",1.19,1.19,"[1.12-1.26]","Illumina [2,508,744] (Imputed)","N",1890,"2013-07-12",0,1,98,"Ovarian cancer",1,184.11,NULL,NULL,NULL
2807,"rs11782652",23535730,"GWAS meta-analysis and replication identifies three new susceptibility loci for ovarian cancer.","Ovarian cancer","3,769 European ancestry cases, 4,396 European ancestry controls","211 East Asian cases, 972 East Asian controls, 39,674 European ancestry individuals, 106 Malaysian cases, 106 Malaysian controls","8q21.13",8,82653644,"CHMP4C, FABP5, PMP2, FABP4, FABP12, IMPA1, SLC10A5, ZFAND1, SNX16","CHMP4C",NULL,NULL,"rs11782652-A","rs11782652",11782652,"intron",0,0.07,7E-10,9.1549,"(Serious invasive)",1.24,1.24,"[1.16-1.33]","Illumina [2,508,744] (Imputed)","N",1891,"2013-07-12",0,1,98,"Ovarian cancer",1,184.11,NULL,NULL,NULL
16396,"rs16892766",18372905,"A genome-wide association study identifies colorectal cancer susceptibility loci on chromosomes 10p14 and 8q23.3.","Colorectal cancer","922 cases, 927 controls","17,872 cases,17,526 controls","8q23.3",8,117630683,"EIF3H","LINC00536 - EIF3H",100859921,8667,"rs16892766-A","rs16892766",16892766,"Intergenic",1,0.07,3E-18,17.5229,"",1.27,1.27,"[1.20-1.34]","Illumina[547,647]","N",602,"2008-11-25",0,1,328,"Colorectal cancer",1,153,NULL,NULL,NULL
10082,"rs11842874",21871595,"A variant in MCF2L is associated with osteoarthritis.","Osteoarthritis","3,177 European ancestry cases, 4,894 European ancestry controls","15,864 European ancestry cases, 19,610 European ancestry controls","13q34",13,113694509,"MCF2L","MCF2L",NULL,NULL,"rs11842874-A","rs11842874",11842874,"intron",0,0.07,2E-8,7.69897,"",1.17,1.17,"[1.11-1.23]","NR [7,258,070] (imputed)","N",1872,"2011-09-23",0,1,757,"Osteoarthritis",1,740,NULL,NULL,NULL
2318,"rs115550680",23571587,"Variants in the ATP-binding cassette transporter (ABCA7), apolipoprotein E &#x003f5;4,and the risk of late-onset Alzheimer disease in African Americans.","Alzheimer's disease (late onset)","1,968 African American cases, 3,928 African American controls",NULL,"19p13.3",19,1050420,"ABCA7, HMHA1, GRIN3B","ABCA7",NULL,NULL,"rs115550680-G","rs115550680",115550680,"intron",0,0.07,2E-9,8.69897,"",1.79,1.79,"[1.47-2.12]","Illumina [17,332,474] (Imputed)","N",153,"2013-08-24",0,1,890,"Alzheimer's disease (late onset)",1,290.11,NULL,NULL,NULL
12541,"rs11754661",20885792,"Dementia revealed: novel chromosome 6 locus for late-onset Alzheimer disease provides genetic evidence for folate-pathway abnormalities.","Alzheimer's disease (late onset)","931 cases, 1,104 controls","1,338 cases, 2,003 controls","6q25.1",6,151207078,"MTHFD1L","MTHFD1L",NULL,NULL,"rs11754661-A","rs11754661",11754661,"intron",0,0.07,2E-10,9.69897,"",2.10,2.10,"[1.67-2.64]","Illumina [483,399]","N",153,"2010-10-14",0,1,890,"Alzheimer's disease (late onset)",1,290.11,NULL,NULL,NULL
12039,"rs33980500",20953186,"Common variants at TRAF3IP2 are associated with susceptibility to psoriatic arthritis and psoriasis.","Psoriatic arthritis","572 German cases, 888 German controls","Up to 1,761 European descent cases, 3,727 European descent controls","6q21",6,111913262,"TRAF3IP2","TRAF3IP2;TRAF3IP2-AS1",NULL,NULL,"rs33980500-T","rs33980500",33980500,"missense;intron",0,0.07,1E-20,20,"",1.95,1.95,"[1.69-2.24]","Affymetrix [1,585,307] (imputed)","N",2117,"2010-11-30",0,1,1118,"Psoriatic arthritis",1,696.42,NULL,NULL,NULL
10562,"rs1805007",21700618,"Genome-wide association study identifies novel alleles associated with risk of cutaneous basal cell carcinoma and squamous cell carcinoma.","Basal cell carcinoma","2,045 European ancestry cases, 6,013 European ancestry controls","1,426 European ancestry cases, 4,845 European ancestry controls","16q24.3",16,89986117,"MC1R","MC1R",NULL,NULL,"rs1805007-T","rs1805007",1805007,"missense",0,0.07,4E-17,16.3979,"",1.55,1.55,"[1.45-1.66]","Affymetrix & Illumina [2,318,094] (imputed)","N",257,"2011-07-13",0,1,1128,"Basal cell carcinoma",1,172.21,NULL,NULL,NULL
11029,"rs7913069",21460842,"A genome-wide association study identifies three loci associated with susceptibility to uterine fibroids.","Uterine fibroids","1,607 Japanese ancestry cases, 1,428 Japanese ancestry controls","3,439 Japanese ancestry cases, 3,244 Japanese ancestry controls","10q24.33",10,105714399,"SLK, OBFC1","OBFC1 - SLK",79991,9748,"rs7913069-A","rs7913069",7913069,"Intergenic",1,0.07,9E-14,13.0458,"",1.47,1.47,"[1.23-1.75]","Illumina [457,044]","N",2683,"2011-05-02",0,1,1169,"Uterine fibroids",1,218.1,NULL,NULL,NULL
6399,"rs3851228",23128233,"Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.","Inflammatory bowel disease","12,924 European ancestry cases, 21,442 European ancestry controls","25,683 European ancestry cases, 17,015 European ancestry controls","6q21",6,111848191,"TRAF3IP2,FYN,REV3L","TRAF3IP2-AS1",NULL,NULL,"rs3851228-T","rs3851228",3851228,"intron",0,0.073,1E-13,13,"",1.15,1.15,"[1.089-1.219]","Affymetrix & Illumina [1.23 million](imputed)","N",1232,"2013-02-12",0,1,333,"Inflammatory bowel disease",1,555,NULL,NULL,NULL
