SNP	pheno	maf	PheWAS_MAF_W	prev	table	minN	jd_string	PheWAS_OR	PheWAS_P	logit_OR	logit_p-val	fisher_OR	fisher_pval	exact_OR	exact_p-val	pval_norm	bayes factor
exm1527494	pheno_334.1	1.174e-02	0.01176	2.243e-03	[[22178, 508, 4], [43, 8, 0]]	8.0	Spinocerebellar disease	7.08	1.34e-07	7.36	7.613e-08	7.40	2.502e-05	7.40	8.803e-06	7.858e-08	88.54
exm1532786	pheno_550.1	2.002e-03	0.002001	2.128e-02	[[25850, 89, 0], [551, 13, 0]]	13.0	Inguinal hernia	7.77	1.561e-10	8.02	6.318e-11	6.78	2.791e-07	6.78	1.108e-07	1.426e-10	888.21
exm1536916	pheno_454.11	1.194e-03	0.001194	7.285e-03	[[22571, 48], [161, 5]]	5	Varicose veins of lower extremity, symptomtic	14.86	3.183e-08	15.05	2.038e-08	14.60	4.180e-05	14.60	1.073e-05	2.590e-08	31.22
exm1538406	pheno_471	1.093e-03	0.001093	5.083e-03	[[20897, 45], [103, 4]]	4	Nasal polyps	19.43	2.72e-08	20.23	1.848e-08	18.03	1.121e-04	18.03	2.535e-05	7.974e-08	17.54
exm1538486	pheno_189.12	1.346e-03	0.001345	3.422e-03	[[28173, 74], [93, 4]]	4	Malignant neoplasm of renal pelvis	17.14	9.906e-08	17.34	8.325e-08	16.37	1.514e-04	16.37	3.523e-05	1.507e-07	17.19
exm1538838	pheno_697	1.020e-03	0.001019	1.112e-02	[[24948, 42, 2], [277, 7, 0]]	7.0	Sarcoidosis	9.76	1.175e-08	9.93	1.020e-08	13.55	2.147e-06	13.55	5.973e-07	2.154e-10	109.72
exm1543637	pheno_200.1	1.181e-03	0.00118	7.286e-03	[[26850, 58], [193, 5]]	5	Polycythemia vera	12.61	9.027e-08	12.38	1.060e-07	11.99	9.854e-05	11.99	2.761e-05	1.898e-07	27.16
exm1545524	pheno_555.21	1.228e-03	0.001228	7.288e-03	[[21198, 49], [151, 5]]	5	Ulcerative colitis (chronic)	14.66	2.044e-08	14.65	2.092e-08	14.32	4.574e-05	14.32	1.184e-05	3.246e-08	30.74
exm1546174	pheno_573.5	1.718e-03	0.001717	1.704e-02	[[23196, 76, 1], [394, 9, 0]]	9.0	Jaundice (not of newborn)	6.43	1.145e-07	6.40	1.233e-07	6.73	1.802e-05	6.73	6.991e-06	7.610e-08	116.48
exm1548723	pheno_751.1	1.800e-03	0.001799	6.733e-03	[[27791, 92], [182, 7]]	7	Congenital anomalies of genital organs	11.34	8.734e-08	11.27	1.981e-07	11.62	4.953e-06	11.62	1.429e-06	1.067e-09	99.78
exm1549680	pheno_377.1	7.961e-03	0.007958	4.436e-03	[[25411, 387, 1], [105, 10, 0]]	10.0	Optic atrophy	6.03	5.833e-08	6.08	4.811e-08	5.98	1.366e-05	5.98	5.407e-06	5.078e-08	166.09
exm1550114	pheno_912	1.218e-02	0.01218	4.171e-03	[[27968, 683, 2], [107, 13, 0]]	13.0	Insect bite	4.87	6.835e-08	4.88	6.169e-08	4.72	9.323e-06	4.72	4.172e-06	6.851e-08	298.05
exm1551006	pheno_733.6	2.860e-03	0.002859	7.895e-04	[[25176, 136], [17, 3]]	3	Costochondritis	33.68	3.082e-08	33.83	2.708e-08	32.67	1.721e-04	32.67	2.738e-05	5.658e-08	9.42
exm1551354	pheno_323.8	1.380e-03	0.001379	1.543e-03	[[29028, 77], [42, 3]]	3	Encephalitis, non-infectious	26.52	8.959e-08	25.97	1.043e-07	26.93	2.599e-04	26.93	4.578e-05	1.177e-07	9.58
exm1552432	pheno_531.3	2.793e-03	0.002792	5.616e-03	[[28350, 155], [154, 7]]	7	Duodenal ulcer	8.18	1.258e-07	8.33	9.257e-08	8.31	3.803e-05	8.31	1.273e-05	9.941e-08	62.89
exm1552519	pheno_550.6	2.624e-03	0.002624	1.646e-02	[[25821, 118], [423, 11]]	11	Incisional hernia	5.41	1.412e-07	5.29	1.982e-07	5.69	9.866e-06	5.69	4.140e-06	5.062e-08	205.27
exm1552621	pheno_574.2	4.855e-02	0.04854	6.463e-03	[[24813, 2484, 65], [141, 33, 4]]	41.0	Calculus of bile duct	2.61	1.015e-08	2.61	9.417e-09	2.59	3.016e-07	2.59	1.717e-07	8.544e-09	9489.73
exm155319	pheno_642.1	1.806e-03	0.001805	6.860e-03	[[15107, 62], [99, 5]]	5	Preeclampsia and eclampsia	14.63	3.796e-08	0.00	0.000e+00	12.31	9.181e-05	12.31	2.533e-05	1.754e-07	27.08
exm1557785	pheno_733.6	1.110e-03	0.00111	7.895e-04	[[25262, 52], [18, 2]]	2	Costochondritis	56.86	1.187e-07	53.44	1.677e-07	53.98	8.267e-04	53.98	9.868e-05	3.174e-07	4.54
exm1559565	pheno_958.1	1.413e-03	0.001413	1.519e-03	[[28841, 78], [41, 3]]	3	Postoperative shock	27.05	6.582e-08	27.35	5.711e-08	27.06	2.569e-04	27.06	4.513e-05	1.144e-07	9.58
exm1560247	pheno_571.6	1.950e-03	0.00195	1.011e-02	[[23031, 91], [229, 8]]	8	Primary biliary cirrhosis	8.87	7.034e-09	8.43	1.375e-08	8.84	7.721e-06	8.84	2.578e-06	7.132e-09	119.14
exm1560906	pheno_642.1	2.451e-03	0.002451	6.860e-03	[[15058, 80], [99, 6]]	6	Preeclampsia and eclampsia	13.97	3.524e-09	0.00	0.000e+00	11.41	2.784e-05	11.41	8.038e-06	2.837e-08	48.37
exm1560906	pheno_575.1	2.451e-03	0.002451	8.587e-03	[[27099, 126], [229, 8]]	8	Cholangitis	7.79	3.534e-08	7.72	3.654e-08	7.51	2.239e-05	7.51	7.996e-06	6.127e-08	91.80
exm1560906	pheno_575	2.451e-03	0.002451	2.400e-02	[[27099, 126], [654, 14]]	14	Other biliary tract disease	4.6	8.525e-08	4.66	6.321e-08	4.60	7.243e-06	4.60	3.417e-06	7.267e-08	342.30
exm1560906	pheno_697	2.451e-03	0.002451	1.112e-02	[[24994, 121], [272, 9]]	9	Sarcoidosis	6.41	1.339e-07	6.69	6.317e-08	6.83	1.498e-05	6.83	5.661e-06	4.728e-08	126.76
exm1561696	pheno_642.1	2.674e-03	0.002673	6.860e-03	[[15038, 87], [98, 7]]	7	Preeclampsia and eclampsia	15.39	5.863e-11	0.00	0.000e+00	12.35	3.787e-06	12.35	1.063e-06	7.461e-10	100.22
exm1562499	pheno_305.21	2.625e-03	0.002624	1.126e-03	[[20308, 103], [20, 3]]	3	Anorexia nervosa	31.35	8.915e-08	32.36	7.087e-08	29.57	2.228e-04	29.57	3.735e-05	1.087e-07	9.32
exm1564963	pheno_642.1	2.956e-03	0.002955	6.860e-03	[[15057, 87], [98, 7]]	7	Preeclampsia and eclampsia	14.45	1.568e-10	0.00	0.000e+00	12.36	3.757e-06	12.36	1.054e-06	7.318e-10	100.39
exm1565191	pheno_571.6	1.148e-03	0.001147	1.011e-02	[[23177, 52], [231, 6]]	6	Primary biliary cirrhosis	11.74	1.916e-08	11.37	2.735e-08	11.58	2.600e-05	11.58	7.603e-06	2.513e-08	48.73
exm1567935	pheno_041.4	4.156e-03	0.004154	2.336e-02	[[24760, 201], [577, 20]]	20	E. coli	4.09	4.218e-09	4.10	3.584e-09	4.27	2.846e-07	4.27	1.398e-07	9.718e-10	2547.80
exm1570372	pheno_575.1	2.010e-03	0.00201	8.587e-03	[[27146, 105], [229, 7]]	7	Cholangitis	8.38	8.898e-08	8.13	1.259e-07	7.90	5.305e-05	7.90	1.840e-05	2.120e-07	56.94
exm1570830	pheno_272.9	1.147e-03	0.001147	1.235e-03	[[18495, 41], [21, 2]]	2	Unspecified disorder of lipoid metabolism	68.22	9.998e-08	55.39	1.935e-07	42.96	1.286e-03	42.96	1.729e-04	1.375e-06	4.45
exm1572935	pheno_965.1	4.105e-03	0.004104	1.780e-03	[[24479, 195, 1], [39, 5, 0]]	5.0	Opiates and related narcotics causing adverse effects in therapeutic use	15.12	6.903e-09	15.00	7.187e-09	15.03	3.224e-05	15.03	7.832e-06	9.573e-09	34.38
exm1573539	pheno_642.1	2.348e-03	0.002347	6.860e-03	[[15077, 74], [98, 6]]	6	Preeclampsia and eclampsia	14.75	1.884e-09	0.00	0.000e+00	12.47	1.734e-05	12.47	4.807e-06	9.606e-09	52.93
exm1574360	pheno_642.1	2.312e-03	0.002311	6.860e-03	[[15087, 73], [99, 6]]	6	Preeclampsia and eclampsia	15.45	1.06e-09	0.00	0.000e+00	12.53	1.698e-05	12.53	4.699e-06	9.155e-09	53.13
exm1574360	pheno_571.6	2.312e-03	0.002311	1.011e-02	[[23124, 111], [229, 8]]	8	Primary biliary cirrhosis	7.19	1.314e-07	6.87	2.382e-07	7.28	2.874e-05	7.28	1.047e-05	1.081e-07	84.38
exm1575038	pheno_726.2	1.705e-03	0.001704	1.272e-03	[[23400, 82], [27, 3]]	3	Synoviopathy	43.19	2.397e-09	36.13	8.508e-09	31.71	1.725e-04	31.71	2.802e-05	4.197e-08	9.71
exm1575257	pheno_627.5	1.901e-03	0.0019	6.640e-03	[[11044, 27], [70, 4]]	4	Premature menopause and other ovarian failure	21.4	3.529e-08	0.00	0.000e+00	23.37	4.919e-05	23.37	1.010e-05	1.353e-08	18.31
exm1577409	pheno_571.6	2.253e-03	0.002253	1.011e-02	[[23044, 105], [229, 8]]	8	Primary biliary cirrhosis	7.57	6.603e-08	7.29	1.055e-07	7.67	2.027e-05	7.67	7.212e-06	5.314e-08	92.96
exm1578615	pheno_571.6	1.232e-03	0.001232	1.011e-02	[[23160, 57], [232, 6]]	6	Primary biliary cirrhosis	10.64	6.151e-08	10.38	7.767e-08	10.51	4.295e-05	10.51	1.310e-05	7.608e-08	44.16
exm1580664	pheno_974	4.438e-03	0.004453	3.875e-03	[[24389, 213, 0], [90, 5, 1]]	7.0	Poisoning by water, mineral, and uric acid metabolism drugs	8.69	3.723e-08	9.02	1.903e-08	8.70	2.689e-05	8.70	8.749e-06	4.112e-08	70.70
exm1581271	pheno_300.3	4.088e-03	0.004103	3.223e-03	[[20258, 154], [60, 6]]	6	Obsessive-compulsive disorders	13.89	2.318e-09	13.99	2.283e-09	13.15	1.278e-05	13.15	3.378e-06	4.496e-09	56.40
exm158139	pheno_174.3	2.523e-03	0.002523	3.617e-03	[[25508, 109, 4], [87, 6, 0]]	6.0	Neoplasm of uncertain behavior of breast	10.56	3.178e-08	10.86	1.204e-08	14.57	6.176e-06	14.57	1.561e-06	4.666e-10	69.20
exm158139	pheno_259.3	2.523e-03	0.002523	1.514e-03	[[25609, 116, 3], [36, 3, 0]]	3.0	Delay in sexual development and puberty NEC	19.75	9.898e-08	29.01	1.408e-08	16.83	9.280e-04	16.83	2.043e-04	3.777e-06	8.45
exm1581616	pheno_642.1	2.399e-03	0.002398	6.860e-03	[[15065, 71], [98, 5]]	5	Preeclampsia and eclampsia	13.0	1.171e-07	0.00	0.000e+00	10.83	1.616e-04	10.83	4.722e-05	6.389e-07	24.27
exm1581991	pheno_300.3	4.222e-03	0.004238	3.223e-03	[[20256, 155, 1], [60, 6, 0]]	6.0	Obsessive-compulsive disorders	11.34	1.461e-08	11.04	2.604e-08	12.33	1.568e-05	12.33	4.275e-06	5.130e-09	57.79
exm158209	pheno_250.13	3.079e-03	0.003078	6.322e-03	[[21402, 131, 0], [130, 6, 1]]	8.0	Type 1 diabetes with ophthalmic manifestations	9.42	1.54e-09	9.40	1.021e-09	9.86	3.174e-06	9.86	9.914e-07	7.638e-10	156.20
exm1583497	pheno_425.11	2.052e-03	0.002052	3.195e-03	[[27032, 111], [82, 5]]	5	Hypertrophic obstructive cardiomyopathy	14.72	1.191e-08	14.77	1.049e-08	14.85	3.598e-05	14.85	8.885e-06	1.463e-08	33.02
exm1588806	pheno_642.1	2.225e-03	0.002224	6.860e-03	[[15107, 66], [98, 6]]	6	Preeclampsia and eclampsia	16.71	4.238e-10	0.00	0.000e+00	14.01	9.346e-06	14.01	2.459e-06	2.281e-09	58.88
exm1589046	pheno_686.2	7.504e-03	0.007502	1.584e-03	[[24196, 384, 1], [33, 6, 0]]	6.0	Impetigo	10.53	7.158e-08	10.53	7.243e-08	10.53	3.882e-05	10.53	1.131e-05	5.038e-08	46.79
exm1592	pheno_575	3.007e-03	0.003006	2.400e-02	[[26790, 149], [651, 16]]	16	Other biliary tract disease	4.47	1.857e-08	4.44	2.159e-08	4.42	2.746e-06	4.42	1.324e-06	2.091e-08	640.49
exm1593952	pheno_642.1	2.586e-03	0.002585	6.860e-03	[[15061, 75], [100, 5]]	5	Preeclampsia and eclampsia	13.33	9.581e-08	0.00	0.000e+00	10.04	2.250e-04	10.04	6.810e-05	1.344e-06	22.62
exm1594803	pheno_856	1.566e-02	0.01566	1.871e-03	[[24286, 779, 1], [38, 9, 0]]	9.0	Vascular complications of surgery and medical procedures	7.22	1.02e-07	7.24	9.131e-08	6.69	1.820e-05	6.69	6.753e-06	7.415e-08	117.54
exm1597043	pheno_244.5	2.608e-03	0.002624	1.614e-03	[[23374, 126], [34, 4]]	4	Congenital hypothyroidism	23.71	3.556e-08	22.77	4.609e-08	21.82	5.669e-05	21.82	1.133e-05	1.407e-08	18.86
exm1600199	pheno_571.6	1.130e-03	0.001129	1.011e-02	[[23197, 50], [231, 7]]	7	Primary biliary cirrhosis	13.81	1.723e-10	13.41	2.520e-10	14.06	1.727e-06	14.06	4.687e-07	1.319e-10	113.50
exm1600573	pheno_642.1	2.602e-03	0.002601	6.860e-03	[[15064, 81], [98, 6]]	6	Preeclampsia and eclampsia	14.17	2.916e-09	0.00	0.000e+00	11.39	2.810e-05	11.39	8.118e-06	2.895e-08	48.29
exm1600573	pheno_575.1	2.602e-03	0.002601	8.587e-03	[[27104, 137], [229, 8]]	8	Cholangitis	7.18	1.117e-07	7.05	1.323e-07	6.91	3.929e-05	6.91	1.458e-05	1.935e-07	78.04
exm1602765	pheno_755.1	1.043e-03	0.001043	2.107e-03	[[29298, 58], [59, 3]]	3	Congenital deformities of feet	39.26	1.247e-08	43.08	1.036e-08	25.68	2.940e-04	25.68	5.337e-05	1.635e-07	9.51
exm1603361	pheno_642.1	2.369e-03	0.002369	6.860e-03	[[15044, 74], [98, 6]]	6	Preeclampsia and eclampsia	13.81	4.803e-09	0.00	0.000e+00	12.45	1.755e-05	12.45	4.871e-06	9.889e-09	52.81
exm1606116	pheno_697	2.143e-03	0.002143	1.112e-02	[[25054, 106], [273, 9]]	9	Sarcoidosis	7.31	1.932e-08	7.63	8.569e-09	7.79	5.607e-06	7.79	1.997e-06	6.521e-09	167.35
exm1606116	pheno_642.1	2.143e-03	0.002143	6.860e-03	[[15085, 68], [99, 5]]	5	Preeclampsia and eclampsia	13.51	8.168e-08	0.00	0.000e+00	11.20	1.389e-04	11.20	3.999e-05	4.540e-07	25.02
exm1606682	pheno_571.6	1.299e-03	0.001298	1.011e-02	[[23187, 56], [231, 7]]	7	Primary biliary cirrhosis	13.2	2.62e-10	12.34	6.986e-10	12.55	3.435e-06	12.55	9.784e-07	6.123e-10	101.60
exm1606839	pheno_364.1	6.308e-03	0.006307	4.099e-03	[[26152, 328, 2], [101, 7, 1]]	9.0	Corneal opacity	6.65	3.357e-08	6.67	2.743e-08	6.83	1.323e-05	6.83	4.892e-06	2.978e-08	138.81
exm1607043	pheno_270.33	3.953e-03	0.003952	1.481e-03	[[27434, 215], [36, 5]]	5	Amyloidosis	17.97	2.324e-09	17.60	2.935e-09	17.72	1.796e-05	17.72	4.023e-06	3.546e-09	34.80
exm1610249	pheno_619.3	1.096e-03	0.001095	3.169e-03	[[14395, 37], [43, 3]]	3	Noninflammatory disorders of cervix	27.24	1.142e-07	0.00	0.000e+00	27.14	2.731e-04	27.14	4.908e-05	1.691e-07	9.30
exm161179	pheno_736.2	1.104e-03	0.001104	2.232e-03	[[26056, 55], [55, 3]]	3	Acquired deformities of finger	27.92	5.774e-08	26.49	7.499e-08	25.84	2.924e-04	25.84	5.300e-05	1.664e-07	9.47
exm161406	pheno_222	1.716e-03	0.001715	1.778e-03	[[11748, 44], [18, 3]]	3	Benign neoplasm of male genital organs	61.27	5.615e-10	0.00	0.000e+00	44.50	7.466e-05	44.50	1.046e-05	5.438e-09	9.75
exm1614230	pheno_519.2	1.312e-03	0.001312	2.132e-03	[[27076, 66], [55, 3]]	3	Respiratory complications	25.0	1.349e-07	25.44	1.127e-07	22.38	4.362e-04	22.38	8.447e-05	5.178e-07	9.13
exm1615904	pheno_571.5	2.215e-01	0.2214	4.083e-02	[[14272, 7952, 1073], [503, 387, 102]]	591.0	Other chronic nonalcoholic liver disease	1.54	2.066e-17	1.53	2.557e-17	1.53	-7.279e-12	1.53	7.604e-17	1.137e-17	2563353837557.73
exm1615904	pheno_571	2.215e-01	0.2214	4.975e-02	[[14272, 7952, 1073], [634, 467, 119]]	705.0	Chronic liver disease and cirrhosis	1.47	7.339e-17	1.47	8.431e-17	1.47	-1.142e-10	1.47	2.044e-16	3.853e-17	1901227535437.09
exm1615904	pheno_571.51	2.215e-01	0.2214	2.985e-02	[[14272, 7952, 1073], [360, 275, 82]]	439.0	Cirrhosis of liver without mention of alcohol	1.6	1.161e-15	1.59	1.589e-15	1.59	-8.173e-11	1.59	4.472e-15	7.245e-16	57929886028.82
exm1615904	pheno_317.11	2.215e-01	0.2214	5.918e-03	[[15414, 8708, 1239], [59, 68, 24]]	116.0	Alcoholic liver damage	2.2	3.81e-11	2.19	4.396e-11	2.20	1.345e-10	2.20	7.772e-11	1.567e-11	2279241.71
exm1615904	pheno_571.8	2.215e-01	0.2214	2.335e-02	[[14272, 7952, 1073], [294, 202, 61]]	324.0	Liver abscess and sequelae of chronic liver disease	1.48	4.699e-09	1.48	4.589e-09	1.48	1.157e-08	1.48	5.185e-09	2.206e-09	1132482.18
exm1615990	pheno_571	1.594e-01	0.1594	4.975e-02	[[16620, 6098, 584], [787, 374, 58]]	490.0	Chronic liver disease and cirrhosis	1.36	3.585e-09	1.36	3.993e-09	1.36	8.361e-09	1.36	4.057e-09	1.700e-09	2486574.99
exm1615990	pheno_571.5	1.594e-01	0.1594	4.083e-02	[[16620, 6098, 584], [641, 301, 50]]	401.0	Other chronic nonalcoholic liver disease	1.37	4.129e-08	1.37	4.578e-08	1.37	8.561e-08	1.37	4.267e-08	1.977e-08	317631.75
exm1615990	pheno_571.51	1.594e-01	0.1594	2.985e-02	[[16620, 6098, 584], [460, 214, 43]]	300.0	Cirrhosis of liver without mention of alcohol	1.43	6.247e-08	1.43	7.572e-08	1.43	1.609e-07	1.43	7.278e-08	3.119e-08	163111.80
exm1617981	pheno_259.8	1.464e-03	0.001463	8.932e-04	[[25655, 73], [20, 3]]	3	Polyglandular activity in multiple endocrine adenomatosis	52.31	3.95e-10	52.06	3.871e-10	52.72	4.193e-05	52.72	5.312e-06	6.078e-10	10.36
exm1620211	pheno_371.3	5.350e-03	0.005349	1.898e-02	[[25421, 256, 1], [480, 16, 1]]	18.0	Inflammation of eyelids	3.79	9.809e-08	3.70	1.156e-07	3.65	6.974e-06	3.65	3.641e-06	1.204e-07	555.47
exm1620221	pheno_371.3	6.312e-03	0.00631	1.898e-02	[[25369, 299, 2], [477, 18, 1]]	20.0	Inflammation of eyelids	3.51	1.102e-07	3.46	1.015e-07	3.47	4.691e-06	3.47	2.514e-06	8.311e-08	788.06
exm1620246	pheno_371.3	5.452e-03	0.005451	1.898e-02	[[25325, 260, 1], [480, 16, 1]]	18.0	Inflammation of eyelids	3.78	1.027e-07	3.66	1.418e-07	3.58	8.900e-06	3.58	4.686e-06	1.794e-07	496.44
exm1623332	pheno_446.8	1.464e-03	0.001463	1.619e-03	[[23976, 69], [36, 3]]	3	Thrombotic microangiopathy	28.96	4.664e-08	28.94	4.405e-08	28.96	2.167e-04	28.96	3.693e-05	7.437e-08	9.64
exm1629013	pheno_362.26	1.834e-03	0.001644	7.719e-03	[[26413, 36, 30], [200, 3, 3]]	9.0	Macular puckering of retina	11.71	4.113e-08	3.92	3.154e-07	12.30	1.395e-07	12.30	3.994e-08	1.415e-12	414.32
exm1629865	pheno_530.7	1.161e-03	0.001184	1.091e-03	[[19179, 29, 10], [19, 0, 2]]	4.0	Gastroesophageal laceration-hemorrhage syndrome	63.19	8.25e-08	11.75	2.725e-09	82.46	3.453e-07	-1.00	-1.000e+00	1.254e-15	26.17
exm1632050	pheno_512.3	1.854e-03	0.001844	9.664e-04	[[21607, 49, 13], [18, 2, 1]]	4.0	Abnormal chest sounds	61.05	3.45e-10	15.31	5.149e-10	60.72	1.081e-06	60.72	1.315e-07	5.267e-14	25.70
exm163486	pheno_041.8	3.591e-03	0.003589	2.478e-03	[[24738, 173, 1], [57, 5, 0]]	5.0	H. pylori	12.02	6.477e-08	11.76	7.815e-08	11.92	9.151e-05	11.92	2.496e-05	1.271e-07	28.68
exm164021	pheno_226	1.430e-03	0.00143	3.258e-03	[[28375, 76, 0], [90, 2, 1]]	4.0	Benign neoplasm of thyroid glands	15.89	5.967e-08	14.53	1.620e-07	16.43	1.422e-04	16.43	3.299e-05	1.125e-07	17.68
exm164241	pheno_669	1.110e-02	0.0111	1.704e-03	[[15450, 364, 0], [21, 6, 0]]	6.0	Complications of labor and delivery NEC	12.2	1.006e-07	0.00	0.000e+00	10.74	3.922e-05	10.74	1.133e-05	6.550e-08	44.56
exm164711	pheno_317.1	2.978e-03	0.002977	1.338e-02	[[25213, 143, 2], [333, 11, 0]]	11.0	Alcoholism	5.44	6.998e-08	5.43	6.600e-08	5.59	1.038e-05	5.59	4.358e-06	4.847e-08	209.99
exm1650315	pheno_731	1.497e-03	0.001512	1.381e-03	[[25256, 40, 17], [32, 1, 2]]	5.0	Osteitis deformans and osteopathies associated with other disorders classified elsewhere	42.33	2.592e-09	9.06	1.207e-09	52.55	9.031e-08	52.55	1.207e-08	2.715e-16	59.79
exm1650376	pheno_293	2.809e-03	0.002674	1.054e-03	[[27381, 64, 39], [26, 1, 2]]	5.0	Symptoms involving head and neck	29.63	4.701e-08	8.28	9.159e-09	36.42	5.194e-07	36.42	8.185e-08	7.874e-14	53.99
exm1659107	pheno_426.8	3.516e-03	0.003398	2.439e-03	[[18306, 64, 35], [41, 2, 2]]	6.0	Other cardiac conduction disorders	16.93	1.277e-07	6.52	2.449e-08	19.55	1.283e-06	19.55	2.797e-07	8.992e-12	85.19
exm1661748	pheno_008.6	3.432e-03	0.003573	4.293e-03	[[28139, 113, 40], [116, 5, 1]]	7.0	Viral Enteritis	10.09	8.745e-08	4.30	2.442e-06	8.63	2.791e-05	8.63	9.135e-06	4.349e-08	70.43
exm1662953	pheno_164	1.218e-02	0.01201	2.071e-03	[[27439, 347, 163], [49, 3, 6]]	15.0	Cancer of intrathoracic organs	10.0	2.183e-10	4.60	2.659e-12	12.19	-7.046e-11	12.19	4.649e-12	4.390e-19	17532.74
exm1664079	pheno_698	2.658e-03	0.00274	9.960e-03	[[28619, 76, 32], [281, 7, 1]]	9.0	Pruritus and related conditions	7.43	7.9e-08	3.53	4.145e-06	6.48	2.058e-05	6.48	7.945e-06	7.845e-08	118.86
exm1666088	pheno_259.8	1.094e-03	0.001162	8.932e-04	[[25679, 32, 12], [21, 2, 0]]	2.0	Polyglandular activity in multiple endocrine adenomatosis	57.94	1.057e-07	10.29	3.525e-05	41.71	1.250e-03	41.71	1.687e-04	9.598e-07	4.55
exm166966	pheno_571.6	1.164e-03	0.001164	1.011e-02	[[23189, 48, 1], [232, 6, 0]]	6.0	Primary biliary cirrhosis	10.18	5.099e-08	10.08	5.762e-08	11.85	2.224e-05	11.85	6.445e-06	1.657e-08	50.81
exm1692	pheno_642.1	1.567e-03	0.001566	6.860e-03	[[15135, 48], [100, 5]]	5	Preeclampsia and eclampsia	19.55	2.083e-09	0.00	0.000e+00	15.77	3.067e-05	15.77	7.585e-06	1.325e-08	32.29
exm1692	pheno_697	1.567e-03	0.001566	1.112e-02	[[25136, 76], [276, 7]]	7	Sarcoidosis	8.32	1.275e-07	8.23	1.382e-07	8.39	3.897e-05	8.39	1.329e-05	1.205e-07	60.56
exm1701145	pheno_642.1	1.842e-03	0.001841	6.860e-03	[[15086, 53], [100, 5]]	5	Preeclampsia and eclampsia	16.25	1.425e-08	0.00	0.000e+00	14.23	4.830e-05	14.23	1.250e-05	3.914e-08	30.17
exm171833	pheno_523.3	1.245e-03	0.001245	3.369e-03	[[27442, 65], [89, 4]]	4	Periodontitis (acute or chronic)	18.05	5.141e-08	19.00	2.197e-08	18.97	8.832e-05	18.97	1.919e-05	3.661e-08	18.46
exm1724040	pheno_575.1	2.555e-03	0.002555	8.587e-03	[[27065, 133], [229, 8]]	8	Cholangitis	7.35	8.028e-08	7.23	9.271e-08	7.11	3.252e-05	7.11	1.191e-05	1.319e-07	82.50
exm1727793	pheno_697	2.270e-03	0.002269	1.112e-02	[[24948, 112], [273, 9]]	9	Sarcoidosis	6.79	6.005e-08	7.17	2.263e-08	7.34	8.770e-06	7.34	3.209e-06	1.621e-08	147.93
exm1727793	pheno_571.6	2.270e-03	0.002269	1.011e-02	[[23038, 106], [230, 8]]	8	Primary biliary cirrhosis	7.3	1.094e-07	7.07	1.621e-07	7.56	2.230e-05	7.56	7.987e-06	6.468e-08	90.53
exm1732761	pheno_353.2	1.161e-03	0.00116	3.149e-03	[[25903, 59], [78, 4]]	4	Nerve root lesions	23.0	3.553e-09	23.03	3.221e-09	22.51	4.720e-05	22.51	9.457e-06	6.773e-09	19.79
exm1742693	pheno_642.1	2.135e-03	0.002134	6.860e-03	[[14990, 81], [97, 7]]	7	Preeclampsia and eclampsia	15.83	4.175e-11	0.00	0.000e+00	13.35	2.333e-06	13.35	6.321e-07	2.457e-10	109.25
exm1747085	pheno_642.1	1.890e-03	0.001889	6.860e-03	[[15098, 60], [100, 5]]	5	Preeclampsia and eclampsia	15.16	2.701e-08	0.00	0.000e+00	12.58	8.333e-05	12.58	2.278e-05	1.404e-07	27.54
exm175279	pheno_278.3	2.153e-03	0.002153	2.607e-03	[[24762, 105], [61, 4]]	4	Localized adiposity	16.84	9.335e-08	16.92	8.611e-08	15.46	1.906e-04	15.46	4.525e-05	2.870e-07	16.49
exm175427	pheno_856	1.094e-03	0.001093	1.871e-03	[[25013, 51], [44, 3]]	3	Vascular complications of surgery and medical procedures	36.33	6.213e-09	35.90	6.467e-09	33.44	1.425e-04	33.44	2.281e-05	2.026e-08	9.99
exm175948	pheno_555.21	1.413e-03	0.001413	7.288e-03	[[21191, 57], [151, 5]]	5	Ulcerative colitis (chronic)	13.08	6.79e-08	12.94	7.848e-08	12.31	8.928e-05	12.31	2.472e-05	1.560e-07	27.48
exm178148	pheno_642.1	2.431e-03	0.00243	6.860e-03	[[15057, 81], [98, 7]]	7	Preeclampsia and eclampsia	15.45	5.725e-11	0.00	0.000e+00	13.28	2.416e-06	13.28	6.565e-07	2.659e-10	108.63
exm178374	pheno_282	3.151e-03	0.00315	5.635e-03	[[16854, 101], [83, 6]]	6	Hereditary hemolytic anemias	10.86	1.004e-07	10.65	1.257e-07	12.06	2.025e-05	12.06	5.644e-06	1.302e-08	51.93
exm179900	pheno_289.5	1.127e-03	0.001127	4.439e-03	[[21711, 44], [93, 4]]	4	Diseases of spleen	21.12	1.36e-08	21.77	8.363e-09	21.22	6.111e-05	21.22	1.276e-05	1.563e-08	18.93
exm1809850	pheno_571.6	1.520e-03	0.00152	1.011e-02	[[23133, 73], [231, 7]]	7	Primary biliary cirrhosis	9.13	4.361e-08	8.84	6.091e-08	9.60	1.722e-05	9.60	5.507e-06	2.089e-08	73.88
exm182973	pheno_078	1.834e-03	0.001834	1.972e-02	[[24357, 87], [481, 11]]	11	Viral warts & HPV	6.56	6.355e-09	6.69	5.362e-09	6.40	3.771e-06	6.40	1.518e-06	9.369e-09	271.03
